,APXPrice,APXVolume,N2EXPrice,N2EXVolume,settlementDate,settlementPeriod
2017101423,37.81,725.750,0.00,0.000,2017-10-14,23
2017101424,37.17,818.750,0.00,0.000,2017-10-14,24
2017101425,38.67,780.900,0.00,0.000,2017-10-14,25
2017101426,37.86,751.150,0.00,0.000,2017-10-14,26
2017101427,38.89,1010.500,0.00,0.000,2017-10-14,27
2017101428,38.66,921.500,0.00,0.000,2017-10-14,28
2017101429,38.72,944.850,0.00,0.000,2017-10-14,29
2017101430,38.92,1053.800,0.00,0.000,2017-10-14,30
2017101431,42.00,774.300,0.00,0.000,2017-10-14,31
2017101432,42.52,894.950,0.00,0.000,2017-10-14,32
2017101433,42.64,726.100,0.00,0.000,2017-10-14,33
2017101434,44.13,877.100,0.00,0.000,2017-10-14,34
2017101435,54.25,776.650,0.00,0.000,2017-10-14,35
2017101436,61.12,705.100,0.00,0.000,2017-10-14,36
2017101437,70.27,851.650,0.00,0.000,2017-10-14,37
2017101438,76.55,828.400,0.00,0.000,2017-10-14,38
2017101439,82.83,646.250,0.00,0.000,2017-10-14,39
2017101440,69.44,535.100,0.00,0.000,2017-10-14,40
2017101441,48.76,492.800,0.00,0.000,2017-10-14,41
2017101442,42.81,676.500,0.00,0.000,2017-10-14,42
2017101443,43.87,361.500,0.00,0.000,2017-10-14,43
2017101444,41.69,659.800,0.00,0.000,2017-10-14,44
2017101445,42.21,723.650,0.00,0.000,2017-10-14,45
2017101446,41.86,991.550,0.00,0.000,2017-10-14,46
2017101447,46.00,465.450,0.00,0.000,2017-10-14,47
2017101448,43.51,654.150,0.00,0.000,2017-10-14,48
2017101501,45.14,308.300,0.00,0.000,2017-10-15,1
2017101502,38.99,485.050,0.00,0.000,2017-10-15,2
2017101503,44.42,334.000,0.00,0.000,2017-10-15,3
2017101504,44.35,319.500,0.00,0.000,2017-10-15,4
2017101505,43.43,390.800,0.00,0.000,2017-10-15,5
2017101506,40.60,489.000,0.00,0.000,2017-10-15,6
2017101507,31.04,383.950,0.00,0.000,2017-10-15,7
2017101508,27.24,395.250,0.00,0.000,2017-10-15,8
2017101509,27.00,426.700,0.00,0.000,2017-10-15,9
2017101510,24.50,391.800,0.00,0.000,2017-10-15,10
2017101511,25.46,302.650,0.00,0.000,2017-10-15,11
2017101512,26.85,311.850,0.00,0.000,2017-10-15,12
2017101513,29.26,312.900,0.00,0.000,2017-10-15,13
2017101514,30.51,479.800,0.00,0.000,2017-10-15,14
2017101515,41.37,1045.000,0.00,0.000,2017-10-15,15
2017101516,41.97,859.350,0.00,0.000,2017-10-15,16
2017101517,38.88,550.500,0.00,0.000,2017-10-15,17
2017101518,46.20,716.150,0.00,0.000,2017-10-15,18
2017101519,44.75,687.700,0.00,0.000,2017-10-15,19
2017101520,47.16,710.500,0.00,0.000,2017-10-15,20
2017101521,48.55,512.900,0.00,0.000,2017-10-15,21
2017101522,49.62,457.850,0.00,0.000,2017-10-15,22
2017101523,48.87,917.750,0.00,0.000,2017-10-15,23
2017101524,46.95,764.650,0.00,0.000,2017-10-15,24
2017101525,48.12,744.850,0.00,0.000,2017-10-15,25
2017101526,47.15,827.000,0.00,0.000,2017-10-15,26
2017101527,46.91,947.350,0.00,0.000,2017-10-15,27
2017101528,46.60,1020.600,0.00,0.000,2017-10-15,28
2017101529,45.83,1116.350,0.00,0.000,2017-10-15,29
2017101530,45.43,1170.050,0.00,0.000,2017-10-15,30
2017101531,45.29,1261.350,0.00,0.000,2017-10-15,31
2017101532,44.67,1110.250,0.00,0.000,2017-10-15,32
2017101533,43.79,1204.450,0.00,0.000,2017-10-15,33
2017101534,45.82,1252.150,0.00,0.000,2017-10-15,34
2017101535,46.32,817.850,0.00,0.000,2017-10-15,35
2017101536,46.74,1070.200,0.00,0.000,2017-10-15,36
2017101537,58.72,1074.450,0.00,0.000,2017-10-15,37
2017101538,79.98,1068.800,,,2017-10-15,38
2017101539,81.14,1199.300,0.00,0.000,2017-10-15,39
2017101540,70.13,1041.150,0.00,0.000,2017-10-15,40
2017101541,62.99,921.100,0.00,0.000,2017-10-15,41
2017101542,55.27,1013.450,0.00,0.000,2017-10-15,42
2017101543,52.20,1293.000,0.00,0.000,2017-10-15,43
2017101544,49.67,958.400,0.00,0.000,2017-10-15,44
2017101545,48.46,1202.900,0.00,0.000,2017-10-15,45
2017101546,45.72,1366.050,0.00,0.000,2017-10-15,46
2017101547,47.93,782.500,0.00,0.000,2017-10-15,47
2017101548,46.33,783.500,0.00,0.000,2017-10-15,48
2017101601,44.07,569.000,0.00,0.000,2017-10-16,1
2017101602,43.34,696.550,0.00,0.000,2017-10-16,2
2017101603,42.62,883.200,0.00,0.000,2017-10-16,3
2017101604,43.41,925.200,0.00,0.000,2017-10-16,4
2017101605,43.10,795.300,0.00,0.000,2017-10-16,5
2017101606,42.89,897.750,0.00,0.000,2017-10-16,6
2017101607,41.76,787.500,0.00,0.000,2017-10-16,7
2017101608,41.67,824.000,0.00,0.000,2017-10-16,8
2017101609,40.85,790.000,0.00,0.000,2017-10-16,9
2017101610,40.31,940.950,0.00,0.000,2017-10-16,10
2017101611,40.99,843.750,0.00,0.000,2017-10-16,11
2017101612,40.99,767.500,0.00,0.000,2017-10-16,12
2017101613,45.77,768.700,0.00,0.000,2017-10-16,13
2017101614,43.63,1265.500,0.00,0.000,2017-10-16,14
2017101615,45.31,390.050,0.00,0.000,2017-10-16,15
2017101616,61.55,473.250,0.00,0.000,2017-10-16,16
2017101617,58.38,513.850,0.00,0.000,2017-10-16,17
2017101618,45.50,749.800,0.00,0.000,2017-10-16,18
2017101619,49.02,564.250,0.00,0.000,2017-10-16,19
2017101620,48.87,601.700,0.00,0.000,2017-10-16,20
2017101621,56.09,794.800,0.00,0.000,2017-10-16,21
2017101622,47.85,1046.500,0.00,0.000,2017-10-16,22
2017101623,41.05,1314.200,0.00,0.000,2017-10-16,23
2017101624,40.50,1531.250,0.00,0.000,2017-10-16,24
2017101625,39.89,1373.200,0.00,0.000,2017-10-16,25
2017101626,39.20,1723.350,0.00,0.000,2017-10-16,26
2017101627,39.32,1538.450,0.00,0.000,2017-10-16,27
2017101628,38.56,1741.600,0.00,0.000,2017-10-16,28
2017101629,39.47,1602.950,0.00,0.000,2017-10-16,29
2017101630,38.73,1610.850,0.00,0.000,2017-10-16,30
2017101631,45.90,1049.300,0.00,0.000,2017-10-16,31
2017101632,46.62,1108.800,0.00,0.000,2017-10-16,32
2017101633,46.13,1284.650,0.00,0.000,2017-10-16,33
2017101634,50.97,1076.200,0.00,0.000,2017-10-16,34
2017101635,52.89,1334.600,0.00,0.000,2017-10-16,35
2017101636,52.32,1278.500,0.00,0.000,2017-10-16,36
2017101637,50.83,1505.400,0.00,0.000,2017-10-16,37
2017101638,56.05,1388.850,0.00,0.000,2017-10-16,38
2017101639,48.05,1855.700,0.00,0.000,2017-10-16,39
2017101640,49.93,1864.050,0.00,0.000,2017-10-16,40
2017101641,44.59,1929.400,0.00,0.000,2017-10-16,41
2017101642,43.70,1852.800,0.00,0.000,2017-10-16,42
2017101643,44.18,2471.950,0.00,0.000,2017-10-16,43
2017101644,43.31,2326.950,0.00,0.000,2017-10-16,44
2017101645,42.96,2459.250,0.00,0.000,2017-10-16,45
2017101646,41.19,2731.900,0.00,0.000,2017-10-16,46
2017101647,40.49,488.650,0.00,0.000,2017-10-16,47
2017101648,37.50,490.800,0.00,0.000,2017-10-16,48
2017101701,32.58,343.350,0.00,0.000,2017-10-17,1
2017101702,27.34,269.600,0.00,0.000,2017-10-17,2
2017101703,20.55,275.900,0.00,0.000,2017-10-17,3
2017101704,26.02,198.100,0.00,0.000,2017-10-17,4
2017101705,25.28,237.200,0.00,0.000,2017-10-17,5
2017101706,24.62,240.350,0.00,0.000,2017-10-17,6
2017101707,20.05,360.250,0.00,0.000,2017-10-17,7
2017101708,19.18,387.700,0.00,0.000,2017-10-17,8
2017101709,18.30,372.350,0.00,0.000,2017-10-17,9
2017101710,18.09,414.550,0.00,0.000,2017-10-17,10
2017101711,34.62,652.850,0.00,0.000,2017-10-17,11
2017101712,36.12,609.450,0.00,0.000,2017-10-17,12
2017101713,46.28,542.550,0.00,0.000,2017-10-17,13
2017101714,42.18,869.900,0.00,0.000,2017-10-17,14
2017101715,36.67,779.000,0.00,0.000,2017-10-17,15
2017101716,48.02,875.000,0.00,0.000,2017-10-17,16
2017101717,42.37,556.550,0.00,0.000,2017-10-17,17
2017101718,39.99,464.200,0.00,0.000,2017-10-17,18
2017101719,37.65,910.600,0.00,0.000,2017-10-17,19
2017101720,37.20,1086.100,0.00,0.000,2017-10-17,20
2017101721,37.38,1411.200,0.00,0.000,2017-10-17,21
2017101722,36.98,1590.950,0.00,0.000,2017-10-17,22
2017101723,37.49,1188.150,0.00,0.000,2017-10-17,23
2017101724,37.31,1291.250,0.00,0.000,2017-10-17,24
2017101725,37.65,1185.550,0.00,0.000,2017-10-17,25
2017101726,37.39,1228.350,0.00,0.000,2017-10-17,26
2017101727,38.17,1039.300,0.00,0.000,2017-10-17,27
2017101728,38.28,1020.100,0.00,0.000,2017-10-17,28
2017101729,39.20,1283.200,0.00,0.000,2017-10-17,29
2017101730,38.67,1164.750,0.00,0.000,2017-10-17,30
2017101731,40.26,1020.300,0.00,0.000,2017-10-17,31
2017101732,38.94,899.800,0.00,0.000,2017-10-17,32
2017101733,37.54,1032.200,0.00,0.000,2017-10-17,33
2017101734,39.99,1034.000,0.00,0.000,2017-10-17,34
2017101735,46.59,1025.150,0.00,0.000,2017-10-17,35
2017101736,57.74,858.750,0.00,0.000,2017-10-17,36
2017101737,58.91,1032.550,0.00,0.000,2017-10-17,37
2017101738,81.97,1152.600,0.00,0.000,2017-10-17,38
2017101739,71.29,1411.550,0.00,0.000,2017-10-17,39
2017101740,59.49,1037.100,0.00,0.000,2017-10-17,40
2017101741,58.18,1052.050,0.00,0.000,2017-10-17,41
2017101742,50.08,1383.650,0.00,0.000,2017-10-17,42
2017101743,48.45,1031.200,0.00,0.000,2017-10-17,43
2017101744,45.93,919.550,0.00,0.000,2017-10-17,44
2017101745,45.03,1169.650,0.00,0.000,2017-10-17,45
2017101746,42.65,1549.200,0.00,0.000,2017-10-17,46
2017101747,43.16,500.900,0.00,0.000,2017-10-17,47
2017101748,41.79,266.450,0.00,0.000,2017-10-17,48
2017101801,37.76,278.050,0.00,0.000,2017-10-18,1
2017101802,38.82,272.000,0.00,0.000,2017-10-18,2
2017101803,39.64,502.600,0.00,0.000,2017-10-18,3
2017101804,39.34,564.000,0.00,0.000,2017-10-18,4
2017101805,39.84,576.500,0.00,0.000,2017-10-18,5
2017101806,39.57,563.750,0.00,0.000,2017-10-18,6
2017101807,39.15,710.800,0.00,0.000,2017-10-18,7
2017101808,38.57,689.450,0.00,0.000,2017-10-18,8
2017101809,38.64,741.500,0.00,0.000,2017-10-18,9
2017101810,36.86,797.150,0.00,0.000,2017-10-18,10
2017101811,41.95,829.650,0.00,0.000,2017-10-18,11
2017101812,38.65,761.200,0.00,0.000,2017-10-18,12
2017101813,50.60,1209.200,0.00,0.000,2017-10-18,13
2017101814,45.34,1384.700,0.00,0.000,2017-10-18,14
2017101815,54.54,398.150,0.00,0.000,2017-10-18,15
2017101816,80.73,381.500,0.00,0.000,2017-10-18,16
2017101817,71.64,362.350,0.00,0.000,2017-10-18,17
2017101818,71.69,228.600,0.00,0.000,2017-10-18,18
2017101819,75.91,463.050,0.00,0.000,2017-10-18,19
2017101820,73.63,484.400,0.00,0.000,2017-10-18,20
2017101821,70.48,462.950,0.00,0.000,2017-10-18,21
2017101822,63.90,532.800,0.00,0.000,2017-10-18,22
2017101823,52.69,552.800,0.00,0.000,2017-10-18,23
2017101824,52.04,609.100,0.00,0.000,2017-10-18,24
2017101825,52.39,548.500,0.00,0.000,2017-10-18,25
2017101826,61.04,900.050,0.00,0.000,2017-10-18,26
2017101827,77.56,1229.800,0.00,0.000,2017-10-18,27
2017101828,81.50,1457.650,0.00,0.000,2017-10-18,28
2017101829,85.61,1221.550,0.00,0.000,2017-10-18,29
2017101830,81.09,1282.000,0.00,0.000,2017-10-18,30
2017101831,64.14,1240.500,0.00,0.000,2017-10-18,31
2017101832,64.48,1136.300,0.00,0.000,2017-10-18,32
2017101833,58.19,1211.300,0.00,0.000,2017-10-18,33
2017101834,67.98,1117.150,0.00,0.000,2017-10-18,34
2017101835,67.33,775.500,0.00,0.000,2017-10-18,35
2017101836,71.49,653.800,0.00,0.000,2017-10-18,36
2017101837,76.01,587.050,0.00,0.000,2017-10-18,37
2017101838,87.26,964.200,0.00,0.000,2017-10-18,38
2017101839,77.59,782.000,0.00,0.000,2017-10-18,39
2017101840,52.50,508.150,0.00,0.000,2017-10-18,40
2017101841,68.70,512.850,0.00,0.000,2017-10-18,41
2017101842,46.12,703.150,0.00,0.000,2017-10-18,42
2017101843,44.64,696.800,0.00,0.000,2017-10-18,43
2017101844,45.11,499.150,0.00,0.000,2017-10-18,44
2017101845,43.41,786.700,0.00,0.000,2017-10-18,45
2017101846,43.23,1359.750,0.00,0.000,2017-10-18,46
2017101847,41.16,799.400,0.00,0.000,2017-10-18,47
2017101848,44.52,458.550,0.00,0.000,2017-10-18,48
2017101901,40.57,386.150,0.00,0.000,2017-10-19,1
2017101902,37.11,401.850,0.00,0.000,2017-10-19,2
2017101903,37.50,504.500,0.00,0.000,2017-10-19,3
2017101904,40.31,408.500,0.00,0.000,2017-10-19,4
2017101905,38.62,513.500,0.00,0.000,2017-10-19,5
2017101906,37.61,516.850,0.00,0.000,2017-10-19,6
2017101907,37.46,711.350,0.00,0.000,2017-10-19,7
2017101908,36.17,652.050,0.00,0.000,2017-10-19,8
2017101909,36.83,768.550,0.00,0.000,2017-10-19,9
2017101910,35.98,872.550,0.00,0.000,2017-10-19,10
2017101911,43.96,507.050,0.00,0.000,2017-10-19,11
2017101912,43.17,622.750,0.00,0.000,2017-10-19,12
2017101913,52.61,1187.800,0.00,0.000,2017-10-19,13
2017101914,42.92,1985.050,0.00,0.000,2017-10-19,14
2017101915,48.37,533.250,0.00,0.000,2017-10-19,15
2017101916,64.73,570.650,0.00,0.000,2017-10-19,16
2017101917,61.66,608.750,0.00,0.000,2017-10-19,17
2017101918,61.60,633.700,0.00,0.000,2017-10-19,18
2017101919,64.31,811.350,0.00,0.000,2017-10-19,19
2017101920,64.70,691.050,0.00,0.000,2017-10-19,20
2017101921,63.01,1088.300,0.00,0.000,2017-10-19,21
2017101922,61.51,991.100,0.00,0.000,2017-10-19,22
2017101923,49.10,907.600,0.00,0.000,2017-10-19,23
2017101924,49.51,942.750,0.00,0.000,2017-10-19,24
2017101925,49.40,1059.200,0.00,0.000,2017-10-19,25
2017101926,49.14,1010.300,0.00,0.000,2017-10-19,26
2017101927,42.42,1292.600,0.00,0.000,2017-10-19,27
2017101928,42.05,1207.250,0.00,0.000,2017-10-19,28
2017101929,41.83,1538.650,0.00,0.000,2017-10-19,29
2017101930,41.73,1453.150,0.00,0.000,2017-10-19,30
2017101931,42.83,605.300,0.00,0.000,2017-10-19,31
2017101932,44.37,541.600,0.00,0.000,2017-10-19,32
2017101933,42.12,749.300,0.00,0.000,2017-10-19,33
2017101934,44.75,542.850,0.00,0.000,2017-10-19,34
2017101935,47.58,921.450,0.00,0.000,2017-10-19,35
2017101936,51.00,913.400,0.00,0.000,2017-10-19,36
2017101937,51.51,923.550,0.00,0.000,2017-10-19,37
2017101938,55.78,939.500,0.00,0.000,2017-10-19,38
2017101939,59.02,980.400,0.00,0.000,2017-10-19,39
2017101940,47.48,776.900,0.00,0.000,2017-10-19,40
2017101941,49.71,867.550,0.00,0.000,2017-10-19,41
2017101942,45.95,775.050,0.00,0.000,2017-10-19,42
2017101943,43.61,1066.800,0.00,0.000,2017-10-19,43
2017101944,42.82,1132.300,0.00,0.000,2017-10-19,44
2017101945,42.82,1148.200,0.00,0.000,2017-10-19,45
2017101946,42.59,1527.350,0.00,0.000,2017-10-19,46
2017101947,42.01,1084.800,0.00,0.000,2017-10-19,47
2017101948,44.13,638.650,0.00,0.000,2017-10-19,48
2017102001,39.55,513.650,0.00,0.000,2017-10-20,1
2017102002,39.57,453.700,0.00,0.000,2017-10-20,2
2017102003,39.55,493.850,0.00,0.000,2017-10-20,3
2017102004,40.32,461.850,0.00,0.000,2017-10-20,4
2017102005,40.16,486.350,0.00,0.000,2017-10-20,5
2017102006,39.63,483.850,0.00,0.000,2017-10-20,6
2017102007,39.08,504.650,0.00,0.000,2017-10-20,7
2017102008,38.13,561.550,0.00,0.000,2017-10-20,8
2017102009,37.76,620.800,0.00,0.000,2017-10-20,9
2017102010,37.28,680.000,0.00,0.000,2017-10-20,10
2017102011,41.76,390.500,0.00,0.000,2017-10-20,11
2017102012,42.06,400.000,0.00,0.000,2017-10-20,12
2017102013,59.74,628.650,0.00,0.000,2017-10-20,13
2017102014,44.67,1272.550,0.00,0.000,2017-10-20,14
2017102015,51.23,589.300,0.00,0.000,2017-10-20,15
2017102016,68.52,477.500,0.00,0.000,2017-10-20,16
2017102017,69.99,781.700,0.00,0.000,2017-10-20,17
2017102018,68.28,770.050,0.00,0.000,2017-10-20,18
2017102019,70.37,804.550,0.00,0.000,2017-10-20,19
2017102020,71.47,763.250,0.00,0.000,2017-10-20,20
2017102021,70.99,941.450,0.00,0.000,2017-10-20,21
2017102022,66.24,896.100,0.00,0.000,2017-10-20,22
2017102023,54.47,684.200,0.00,0.000,2017-10-20,23
2017102024,49.70,562.850,0.00,0.000,2017-10-20,24
2017102025,49.39,689.650,0.00,0.000,2017-10-20,25
2017102026,46.15,605.550,0.00,0.000,2017-10-20,26
2017102027,46.17,781.200,0.00,0.000,2017-10-20,27
2017102028,46.79,818.600,0.00,0.000,2017-10-20,28
2017102029,45.86,854.650,0.00,0.000,2017-10-20,29
2017102030,43.77,803.300,0.00,0.000,2017-10-20,30
2017102031,43.03,705.950,0.00,0.000,2017-10-20,31
2017102032,43.89,684.350,0.00,0.000,2017-10-20,32
2017102033,43.20,795.550,0.00,0.000,2017-10-20,33
2017102034,48.61,683.950,0.00,0.000,2017-10-20,34
2017102035,51.50,781.600,0.00,0.000,2017-10-20,35
2017102036,66.36,926.100,0.00,0.000,2017-10-20,36
2017102037,59.12,847.950,0.00,0.000,2017-10-20,37
2017102038,65.00,991.400,0.00,0.000,2017-10-20,38
2017102039,57.09,1250.250,0.00,0.000,2017-10-20,39
2017102040,47.84,974.000,0.00,0.000,2017-10-20,40
2017102041,45.03,1198.900,0.00,0.000,2017-10-20,41
2017102042,44.18,1541.150,0.00,0.000,2017-10-20,42
2017102043,44.49,1358.050,0.00,0.000,2017-10-20,43
2017102044,43.54,1339.150,0.00,0.000,2017-10-20,44
2017102045,43.19,1504.750,0.00,0.000,2017-10-20,45
2017102046,43.55,1973.100,0.00,0.000,2017-10-20,46
2017102047,40.95,799.250,0.00,0.000,2017-10-20,47
2017102048,46.68,676.850,0.00,0.000,2017-10-20,48
2017102101,42.11,525.000,0.00,0.000,2017-10-21,1
2017102102,42.44,617.400,0.00,0.000,2017-10-21,2
2017102103,45.35,397.400,0.00,0.000,2017-10-21,3
2017102104,41.57,396.000,0.00,0.000,2017-10-21,4
2017102105,37.77,329.400,0.00,0.000,2017-10-21,5
2017102106,36.68,256.000,0.00,0.000,2017-10-21,6
2017102107,25.59,169.200,0.00,0.000,2017-10-21,7
2017102108,25.16,168.800,0.00,0.000,2017-10-21,8
2017102109,23.38,288.100,0.00,0.000,2017-10-21,9
2017102110,22.45,300.500,0.00,0.000,2017-10-21,10
2017102111,17.07,271.550,0.00,0.000,2017-10-21,11
2017102112,16.05,295.450,0.00,0.000,2017-10-21,12
2017102113,25.94,430.700,0.00,0.000,2017-10-21,13
2017102114,32.41,583.750,0.00,0.000,2017-10-21,14
2017102115,42.80,1173.600,0.00,0.000,2017-10-21,15
2017102116,45.67,743.700,0.00,0.000,2017-10-21,16
2017102117,47.14,886.750,0.00,0.000,2017-10-21,17
2017102118,48.20,697.150,0.00,0.000,2017-10-21,18
2017102119,54.93,1284.400,0.00,0.000,2017-10-21,19
2017102120,54.22,1105.000,0.00,0.000,2017-10-21,20
2017102121,54.18,1183.900,0.00,0.000,2017-10-21,21
2017102122,52.30,1275.500,0.00,0.000,2017-10-21,22
2017102123,40.74,886.400,0.00,0.000,2017-10-21,23
2017102124,40.42,782.000,0.00,0.000,2017-10-21,24
2017102125,40.07,766.600,0.00,0.000,2017-10-21,25
2017102126,39.25,800.250,0.00,0.000,2017-10-21,26
2017102127,37.59,804.900,0.00,0.000,2017-10-21,27
2017102128,37.10,841.850,0.00,0.000,2017-10-21,28
2017102129,36.67,831.500,0.00,0.000,2017-10-21,29
2017102130,36.58,830.900,0.00,0.000,2017-10-21,30
2017102131,34.48,722.900,0.00,0.000,2017-10-21,31
2017102132,35.81,660.400,0.00,0.000,2017-10-21,32
2017102133,34.69,1052.050,0.00,0.000,2017-10-21,33
2017102134,36.24,862.100,0.00,0.000,2017-10-21,34
2017102135,52.15,710.500,0.00,0.000,2017-10-21,35
2017102136,66.42,788.100,0.00,0.000,2017-10-21,36
2017102137,79.17,923.800,0.00,0.000,2017-10-21,37
2017102138,82.18,928.350,0.00,0.000,2017-10-21,38
2017102139,81.46,799.350,0.00,0.000,2017-10-21,39
2017102140,63.90,530.200,0.00,0.000,2017-10-21,40
2017102141,48.83,677.950,0.00,0.000,2017-10-21,41
2017102142,45.00,854.700,0.00,0.000,2017-10-21,42
2017102143,43.73,1222.250,0.00,0.000,2017-10-21,43
2017102144,42.98,1227.500,0.00,0.000,2017-10-21,44
2017102145,43.27,1481.400,0.00,0.000,2017-10-21,45
2017102146,42.76,1847.000,0.00,0.000,2017-10-21,46
2017102147,44.54,864.600,0.00,0.000,2017-10-21,47
2017102148,44.97,690.550,0.00,0.000,2017-10-21,48
2017102201,42.55,649.250,0.00,0.000,2017-10-22,1
2017102202,42.01,649.700,0.00,0.000,2017-10-22,2
2017102203,36.48,303.200,0.00,0.000,2017-10-22,3
2017102204,38.60,293.400,0.00,0.000,2017-10-22,4
2017102205,32.08,228.550,0.00,0.000,2017-10-22,5
2017102206,30.88,228.550,0.00,0.000,2017-10-22,6
2017102207,25.24,280.550,0.00,0.000,2017-10-22,7
2017102208,27.35,333.300,0.00,0.000,2017-10-22,8
2017102209,27.73,314.300,0.00,0.000,2017-10-22,9
2017102210,27.53,362.500,0.00,0.000,2017-10-22,10
2017102211,32.35,430.900,0.00,0.000,2017-10-22,11
2017102212,30.03,390.250,0.00,0.000,2017-10-22,12
2017102213,32.81,593.700,0.00,0.000,2017-10-22,13
2017102214,35.10,1098.450,0.00,0.000,2017-10-22,14
2017102215,38.60,1174.000,0.00,0.000,2017-10-22,15
2017102216,42.22,1115.600,0.00,0.000,2017-10-22,16
2017102217,43.63,1032.750,0.00,0.000,2017-10-22,17
2017102218,43.11,887.000,0.00,0.000,2017-10-22,18
2017102219,37.40,830.450,0.00,0.000,2017-10-22,19
2017102220,40.63,840.050,0.00,0.000,2017-10-22,20
2017102221,41.18,801.700,0.00,0.000,2017-10-22,21
2017102222,41.13,845.450,0.00,0.000,2017-10-22,22
2017102223,37.49,741.400,0.00,0.000,2017-10-22,23
2017102224,37.29,823.700,0.00,0.000,2017-10-22,24
2017102225,36.96,807.650,0.00,0.000,2017-10-22,25
2017102226,37.60,770.600,0.00,0.000,2017-10-22,26
2017102227,38.90,883.350,0.00,0.000,2017-10-22,27
2017102228,37.99,787.000,0.00,0.000,2017-10-22,28
2017102229,37.79,887.400,0.00,0.000,2017-10-22,29
2017102230,37.32,969.050,0.00,0.000,2017-10-22,30
2017102231,37.76,918.600,0.00,0.000,2017-10-22,31
2017102232,40.47,881.800,0.00,0.000,2017-10-22,32
2017102233,40.94,1015.100,0.00,0.000,2017-10-22,33
2017102234,40.38,850.400,0.00,0.000,2017-10-22,34
2017102235,43.89,811.800,0.00,0.000,2017-10-22,35
2017102236,43.74,764.850,0.00,0.000,2017-10-22,36
2017102237,55.63,749.300,0.00,0.000,2017-10-22,37
2017102238,63.38,935.300,0.00,0.000,2017-10-22,38
2017102239,63.40,945.300,0.00,0.000,2017-10-22,39
2017102240,55.99,581.450,0.00,0.000,2017-10-22,40
2017102241,66.81,584.050,0.00,0.000,2017-10-22,41
2017102242,48.76,507.650,0.00,0.000,2017-10-22,42
2017102243,46.86,524.450,0.00,0.000,2017-10-22,43
2017102244,42.49,691.900,0.00,0.000,2017-10-22,44
2017102245,45.44,721.650,0.00,0.000,2017-10-22,45
2017102246,40.61,1804.500,0.00,0.000,2017-10-22,46
2017102247,47.41,628.550,0.00,0.000,2017-10-22,47
2017102248,47.61,592.250,0.00,0.000,2017-10-22,48
2017102301,43.79,288.300,0.00,0.000,2017-10-23,1
2017102302,44.30,293.000,0.00,0.000,2017-10-23,2
2017102303,42.01,597.550,0.00,0.000,2017-10-23,3
2017102304,42.26,602.000,0.00,0.000,2017-10-23,4
2017102305,42.15,633.000,0.00,0.000,2017-10-23,5
2017102306,41.39,647.200,0.00,0.000,2017-10-23,6
2017102307,40.16,479.350,0.00,0.000,2017-10-23,7
2017102308,40.10,453.300,0.00,0.000,2017-10-23,8
2017102309,40.16,571.000,0.00,0.000,2017-10-23,9
2017102310,39.55,550.200,0.00,0.000,2017-10-23,10
2017102311,43.83,457.100,0.00,0.000,2017-10-23,11
2017102312,42.31,721.400,0.00,0.000,2017-10-23,12
2017102313,46.82,955.900,0.00,0.000,2017-10-23,13
2017102314,40.93,1235.900,0.00,0.000,2017-10-23,14
2017102315,41.75,911.350,0.00,0.000,2017-10-23,15
2017102316,45.10,713.800,0.00,0.000,2017-10-23,16
2017102317,48.56,602.900,0.00,0.000,2017-10-23,17
2017102318,47.74,672.500,0.00,0.000,2017-10-23,18
2017102319,52.19,621.600,0.00,0.000,2017-10-23,19
2017102320,53.98,677.350,0.00,0.000,2017-10-23,20
2017102321,52.68,651.000,0.00,0.000,2017-10-23,21
2017102322,62.35,911.950,0.00,0.000,2017-10-23,22
2017102323,64.39,930.600,0.00,0.000,2017-10-23,23
2017102324,66.81,1140.550,0.00,0.000,2017-10-23,24
2017102325,65.93,1100.850,0.00,0.000,2017-10-23,25
2017102326,61.93,1061.100,0.00,0.000,2017-10-23,26
2017102327,50.47,811.500,0.00,0.000,2017-10-23,27
2017102328,48.98,753.550,0.00,0.000,2017-10-23,28
2017102329,48.41,748.000,0.00,0.000,2017-10-23,29
