,settlementPeriod,settlementDate,APXPrice,APXVolume
2018040944,44,4/9/2018,50.1,5994.4
2018040945,45,4/9/2018,42.3,6459.3
2018040946,46,4/9/2018,42.3,6459.3
2018041047,47,4/10/2018,49.96,5207.8
2018041048,48,4/10/2018,49.96,5207.8
2018041001,1,4/10/2018,43,5403.2
2018041002,2,4/10/2018,43,5403.2
2018041003,3,4/10/2018,44,5594
2018041004,4,4/10/2018,44,5594
2018041005,5,4/10/2018,41.06,5767.6
2018041006,6,4/10/2018,41.06,5767.6
2018041007,7,4/10/2018,40.54,5769.6
2018041008,8,4/10/2018,40.54,5769.6
2018041009,9,4/10/2018,40,5674.5
2018041010,10,4/10/2018,40,5674.5
2018041011,11,4/10/2018,40.63,5740.1
2018041012,12,4/10/2018,40.63,5740.1
2018041013,13,4/10/2018,45.09,6436.9
2018041014,14,4/10/2018,45.09,6436.9
2018041015,15,4/10/2018,47.5,6020.9
2018041016,16,4/10/2018,47.5,6020.9
2018041017,17,4/10/2018,56.24,5629.1
2018041018,18,4/10/2018,56.24,5629.1
2018041019,19,4/10/2018,62.55,5442
2018041020,20,4/10/2018,62.55,5442
2018041021,21,4/10/2018,59.44,5365.2
2018041022,22,4/10/2018,59.44,5365.2
2018041023,23,4/10/2018,56.05,5379.2
2018041024,24,4/10/2018,56.05,5379.2
2018041025,25,4/10/2018,61.2,5023.8
2018041026,26,4/10/2018,61.2,5023.8
2018041027,27,4/10/2018,47.8,5214.3
2018041028,28,4/10/2018,47.8,5214.3
2018041029,29,4/10/2018,43.64,4643.9
2018041030,30,4/10/2018,43.64,4643.9
2018041031,31,4/10/2018,41.5,6511.1
2018041032,32,4/10/2018,41.5,6511.1
2018041033,33,4/10/2018,44,6089.4
2018041034,34,4/10/2018,44,6089.4
2018041035,35,4/10/2018,55.2,6080
2018041036,36,4/10/2018,55.2,6080
2018041037,37,4/10/2018,58,6130.7
2018041038,38,4/10/2018,58,6130.7
2018041039,39,4/10/2018,58.2,4317.3
2018041040,40,4/10/2018,58.2,4317.3
2018041041,41,4/10/2018,66.48,4373.6
2018041042,42,4/10/2018,66.48,4373.6
2018041043,43,4/10/2018,54,4315
2018041044,44,4/10/2018,54,4315
2018041045,45,4/10/2018,44.03,5512.8
2018041046,46,4/10/2018,44.03,5512.8
2018041147,47,4/11/2018,45.96,4616.5
2018041148,48,4/11/2018,45.96,4616.5
2018041101,1,4/11/2018,41.78,4264.6
2018041102,2,4/11/2018,41.78,4264.6
2018041103,3,4/11/2018,45,4424.6
2018041104,4,4/11/2018,45,4424.6
2018041105,5,4/11/2018,45,4523.4
2018041106,6,4/11/2018,45,4523.4
2018041107,7,4/11/2018,43.57,4446.8
2018041108,8,4/11/2018,43.57,4446.8
2018041109,9,4/11/2018,41.81,4481.1
2018041110,10,4/11/2018,41.81,4481.1
2018041111,11,4/11/2018,42,4485.4
2018041112,12,4/11/2018,42,4485.4
2018041113,13,4/11/2018,44.07,5325.8
2018041114,14,4/11/2018,44.07,5325.8
2018041115,15,4/11/2018,55.08,4794.4
2018041116,16,4/11/2018,55.08,4794.4
2018041117,17,4/11/2018,64.99,5073.4
2018041118,18,4/11/2018,64.99,5073.4
2018041119,19,4/11/2018,69.97,5113.4
2018041120,20,4/11/2018,69.97,5113.4
2018041121,21,4/11/2018,64,4919.7
2018041122,22,4/11/2018,64,4919.7
2018041123,23,4/11/2018,62,4783.9
2018041124,24,4/11/2018,62,4783.9
2018041125,25,4/11/2018,62,4732.6
2018041126,26,4/11/2018,62,4732.6
2018041127,27,4/11/2018,47.92,4865.6
2018041128,28,4/11/2018,47.92,4865.6
2018041129,29,4/11/2018,47.95,4851.4
2018041130,30,4/11/2018,47.95,4851.4
2018041131,31,4/11/2018,44.08,4687.8
2018041132,32,4/11/2018,44.08,4687.8
2018041133,33,4/11/2018,48,4742.2
2018041134,34,4/11/2018,48,4742.2
2018041135,35,4/11/2018,56.6,4626.5
2018041136,36,4/11/2018,56.6,4626.5
2018041137,37,4/11/2018,52,4772.3
2018041138,38,4/11/2018,52,4772.3
2018041139,39,4/11/2018,47,5386.4
2018041140,40,4/11/2018,47,5386.4
2018041141,41,4/11/2018,61.93,4985.6
2018041142,42,4/11/2018,61.93,4985.6
2018041143,43,4/11/2018,49.07,5468.1
2018041144,44,4/11/2018,49.07,5468.1
2018041145,45,4/11/2018,42,6043
2018041146,46,4/11/2018,42,6043
2018041247,47,4/12/2018,51.87,4043.5
2018041248,48,4/12/2018,51.87,4043.5
2018041201,1,4/12/2018,46,4135.7
2018041202,2,4/12/2018,46,4135.7
2018041203,3,4/12/2018,44.97,4288.5
2018041204,4,4/12/2018,44.97,4288.5
2018041205,5,4/12/2018,46.94,4246.6
2018041206,6,4/12/2018,46.94,4246.6
2018041207,7,4/12/2018,43.8,4230.3
2018041208,8,4/12/2018,43.8,4230.3
2018041209,9,4/12/2018,42.9,4215.1
2018041210,10,4/12/2018,42.9,4215.1
2018041211,11,4/12/2018,48.46,4029.3
2018041212,12,4/12/2018,48.46,4029.3
2018041213,13,4/12/2018,50.07,4485.8
2018041214,14,4/12/2018,50.07,4485.8
2018041215,15,4/12/2018,55.3,5608.1
2018041216,16,4/12/2018,55.3,5608.1
2018041217,17,4/12/2018,56.08,6146.6
2018041218,18,4/12/2018,56.08,6146.6
2018041219,19,4/12/2018,59.96,6429.3
2018041220,20,4/12/2018,59.96,6429.3
2018041221,21,4/12/2018,59.94,6360.9
2018041222,22,4/12/2018,59.94,6360.9
2018041223,23,4/12/2018,58,6231.2
2018041224,24,4/12/2018,58,6231.2
2018041225,25,4/12/2018,55.95,6236.9
2018041226,26,4/12/2018,55.95,6236.9
2018041227,27,4/12/2018,47.96,6229.7
2018041228,28,4/12/2018,47.96,6229.7
2018041229,29,4/12/2018,46.9,6058.3
2018041230,30,4/12/2018,46.9,6058.3
2018041231,31,4/12/2018,55.5,4302.4
2018041232,32,4/12/2018,55.5,4302.4
2018041233,33,4/12/2018,56.7,4159.8
2018041234,34,4/12/2018,56.7,4159.8
2018041235,35,4/12/2018,62.91,4172
2018041236,36,4/12/2018,62.91,4172
2018041237,37,4/12/2018,62.93,4310.4
2018041238,38,4/12/2018,62.93,4310.4
2018041239,39,4/12/2018,56.6,4336.6
2018041240,40,4/12/2018,56.6,4336.6
2018041241,41,4/12/2018,68,4318.8
2018041242,42,4/12/2018,68,4318.8
2018041243,43,4/12/2018,62.93,4346.2
2018041244,44,4/12/2018,62.93,4346.2
2018041245,45,4/12/2018,45.07,4401.9
2018041246,46,4/12/2018,45.07,4401.9
2018041347,47,4/13/2018,50,4731.4
2018041348,48,4/13/2018,50,4731.4
2018041301,1,4/13/2018,43.93,4793
2018041302,2,4/13/2018,43.93,4793
2018041303,3,4/13/2018,47.06,4859.8
2018041304,4,4/13/2018,47.06,4859.8
2018041305,5,4/13/2018,47.06,4863.4
2018041306,6,4/13/2018,47.06,4863.4
2018041307,7,4/13/2018,47.05,4818.1
2018041308,8,4/13/2018,47.05,4818.1
2018041309,9,4/13/2018,47.05,4780.8
2018041310,10,4/13/2018,47.05,4780.8
2018041311,11,4/13/2018,52.1,4938.1
2018041312,12,4/13/2018,52.1,4938.1
2018041313,13,4/13/2018,52.56,5301.2
2018041314,14,4/13/2018,52.56,5301.2
2018041315,15,4/13/2018,57.16,5054.9
2018041316,16,4/13/2018,57.16,5054.9
2018041317,17,4/13/2018,70.2,5484.8
2018041318,18,4/13/2018,70.2,5484.8
2018041319,19,4/13/2018,75.14,5835.9
2018041320,20,4/13/2018,75.14,5835.9
2018041321,21,4/13/2018,72,5559.9
2018041322,22,4/13/2018,72,5559.9
2018041323,23,4/13/2018,70,5648.7
2018041324,24,4/13/2018,70,5648.7
2018041325,25,4/13/2018,74,5375
2018041326,26,4/13/2018,74,5375
2018041327,27,4/13/2018,62,5594
2018041328,28,4/13/2018,62,5594
2018041329,29,4/13/2018,56,5866.7
2018041330,30,4/13/2018,56,5866.7
2018041331,31,4/13/2018,49.6,5440.4
2018041332,32,4/13/2018,49.6,5440.4
2018041333,33,4/13/2018,55.6,5269
2018041334,34,4/13/2018,55.6,5269
2018041335,35,4/13/2018,67.91,5013.5
2018041336,36,4/13/2018,67.91,5013.5
2018041337,37,4/13/2018,65.4,5144.6
2018041338,38,4/13/2018,65.4,5144.6
2018041339,39,4/13/2018,60.19,5160.6
2018041340,40,4/13/2018,60.19,5160.6
2018041341,41,4/13/2018,66,5198.5
2018041342,42,4/13/2018,66,5198.5
2018041343,43,4/13/2018,55.1,5162.1
2018041344,44,4/13/2018,55.1,5162.1
2018041345,45,4/13/2018,48,4734.2
2018041346,46,4/13/2018,48,4734.2
2018041447,47,4/14/2018,67.6,4084.8
2018041448,48,4/14/2018,67.6,4084.8
2018041401,1,4/14/2018,47,4196.6
2018041402,2,4/14/2018,47,4196.6
2018041403,3,4/14/2018,49.36,4384.5
2018041404,4,4/14/2018,49.36,4384.5
2018041405,5,4/14/2018,48,4414.1
2018041406,6,4/14/2018,48,4414.1
2018041407,7,4/14/2018,45.97,4528.4
2018041408,8,4/14/2018,45.97,4528.4
2018041409,9,4/14/2018,43.64,4725.7
2018041410,10,4/14/2018,43.64,4725.7
2018041411,11,4/14/2018,43.19,4835.8
2018041412,12,4/14/2018,43.19,4835.8
2018041413,13,4/14/2018,44,4637.4
2018041414,14,4/14/2018,44,4637.4
2018041415,15,4/14/2018,43.81,5600.2
2018041416,16,4/14/2018,43.81,5600.2
2018041417,17,4/14/2018,66.4,5476
2018041418,18,4/14/2018,66.4,5476
2018041419,19,4/14/2018,70,5458.1
2018041420,20,4/14/2018,70,5458.1
2018041421,21,4/14/2018,62.7,5465.7
2018041422,22,4/14/2018,62.7,5465.7
2018041423,23,4/14/2018,55.5,5711.6
2018041424,24,4/14/2018,55.5,5711.6
2018041425,25,4/14/2018,45,5990.1
2018041426,26,4/14/2018,45,5990.1
2018041427,27,4/14/2018,43.01,5679
2018041428,28,4/14/2018,43.01,5679
2018041429,29,4/14/2018,42.8,5467.2
2018041430,30,4/14/2018,42.8,5467.2
2018041431,31,4/14/2018,43.1,5309.1
2018041432,32,4/14/2018,43.1,5309.1
2018041433,33,4/14/2018,43.69,5099.5
2018041434,34,4/14/2018,43.69,5099.5
2018041435,35,4/14/2018,56.5,5213
2018041436,36,4/14/2018,56.5,5213
2018041437,37,4/14/2018,69.97,5069.4
2018041438,38,4/14/2018,69.97,5069.4
2018041439,39,4/14/2018,68,4917.4
2018041440,40,4/14/2018,68,4917.4
2018041441,41,4/14/2018,68.97,4976.5
2018041442,42,4/14/2018,68.97,4976.5
2018041443,43,4/14/2018,57.6,5341.2
2018041444,44,4/14/2018,57.6,5341.2
2018041445,45,4/14/2018,43.8,5308.4
2018041446,46,4/14/2018,43.8,5308.4
2018041547,47,4/15/2018,44.98,4772.3
2018041548,48,4/15/2018,44.98,4772.3
2018041501,1,4/15/2018,46.99,4717.9
2018041502,2,4/15/2018,46.99,4717.9
2018041503,3,4/15/2018,46.99,4715.7
2018041504,4,4/15/2018,46.99,4715.7
2018041505,5,4/15/2018,45,4784
2018041506,6,4/15/2018,45,4784
2018041507,7,4/15/2018,43.35,4666.2
2018041508,8,4/15/2018,43.35,4666.2
2018041509,9,4/15/2018,42.72,4987.2
2018041510,10,4/15/2018,42.72,4987.2
2018041511,11,4/15/2018,41,5022.5
2018041512,12,4/15/2018,41,5022.5
2018041513,13,4/15/2018,42.64,5119.1
2018041514,14,4/15/2018,42.64,5119.1
2018041515,15,4/15/2018,42,5126.8
2018041516,16,4/15/2018,42,5126.8
2018041517,17,4/15/2018,43.5,5333
2018041518,18,4/15/2018,43.5,5333
2018041519,19,4/15/2018,52.2,5185
2018041520,20,4/15/2018,52.2,5185
2018041521,21,4/15/2018,60.5,5115.8
2018041522,22,4/15/2018,60.5,5115.8
2018041523,23,4/15/2018,57.1,5375.4
2018041524,24,4/15/2018,57.1,5375.4
2018041525,25,4/15/2018,55,5427.5
2018041526,26,4/15/2018,55,5427.5
2018041527,27,4/15/2018,46,5506
2018041528,28,4/15/2018,46,5506
2018041529,29,4/15/2018,43.42,5309.7
2018041530,30,4/15/2018,43.42,5309.7
2018041531,31,4/15/2018,42.6,5200.9
2018041532,32,4/15/2018,42.6,5200.9
2018041533,33,4/15/2018,44.8,5407.7
2018041534,34,4/15/2018,44.8,5407.7
2018041535,35,4/15/2018,59.97,5623.7
2018041536,36,4/15/2018,59.97,5623.7
2018041537,37,4/15/2018,66.02,5556.1
2018041538,38,4/15/2018,66.02,5556.1
2018041539,39,4/15/2018,67.49,6000.4
2018041540,40,4/15/2018,67.49,6000.4
2018041541,41,4/15/2018,68,5998.2
2018041542,42,4/15/2018,68,5998.2
2018041543,43,4/15/2018,57.1,5107.2
2018041544,44,4/15/2018,57.1,5107.2
2018041545,45,4/15/2018,42.29,5298.4
2018041546,46,4/15/2018,42.29,5298.4
2018041647,47,4/16/2018,46.43,5045.8
2018041648,48,4/16/2018,46.43,5045.8
2018041601,1,4/16/2018,39.98,5042.6
2018041602,2,4/16/2018,39.98,5042.6
2018041603,3,4/16/2018,41.8,4884.9
2018041604,4,4/16/2018,41.8,4884.9
2018041605,5,4/16/2018,41.92,5075.9
2018041606,6,4/16/2018,41.92,5075.9
2018041607,7,4/16/2018,41.3,5310.3
2018041608,8,4/16/2018,41.3,5310.3
2018041609,9,4/16/2018,41.05,5295
2018041610,10,4/16/2018,41.05,5295
2018041611,11,4/16/2018,42.1,5316.4
2018041612,12,4/16/2018,42.1,5316.4
2018041613,13,4/16/2018,65.01,5514.9
2018041614,14,4/16/2018,65.01,5514.9
2018041615,15,4/16/2018,57.94,6740.9
2018041616,16,4/16/2018,57.94,6740.9
2018041617,17,4/16/2018,67.44,6737.8
2018041618,18,4/16/2018,67.44,6737.8
2018041619,19,4/16/2018,66.4,6641.3
2018041620,20,4/16/2018,66.4,6641.3
2018041621,21,4/16/2018,55,6185.1
2018041622,22,4/16/2018,55,6185.1
2018041623,23,4/16/2018,53,6152.2
2018041624,24,4/16/2018,53,6152.2
2018041625,25,4/16/2018,47.6,5867.9
2018041626,26,4/16/2018,47.6,5867.9
2018041627,27,4/16/2018,42.75,5670
2018041628,28,4/16/2018,42.75,5670
2018041629,29,4/16/2018,42.3,5812.2
2018041630,30,4/16/2018,42.3,5812.2
2018041631,31,4/16/2018,42,6069.5
2018041632,32,4/16/2018,42,6069.5
2018041633,33,4/16/2018,46,5693.5
2018041634,34,4/16/2018,46,5693.5
2018041635,35,4/16/2018,67.45,5854.5
2018041636,36,4/16/2018,67.45,5854.5
2018041637,37,4/16/2018,73,5930.6
2018041638,38,4/16/2018,73,5930.6
2018041639,39,4/16/2018,67.44,5748.5
2018041640,40,4/16/2018,67.44,5748.5
2018041641,41,4/16/2018,55,5888
2018041642,42,4/16/2018,55,5888
2018041643,43,4/16/2018,51,5420.1
2018041644,44,4/16/2018,51,5420.1
2018041645,45,4/16/2018,40,5188
2018041646,46,4/16/2018,40,5188
2018041747,47,4/17/2018,51.62,5535
2018041748,48,4/17/2018,51.62,5535
2018041701,1,4/17/2018,42,5724.5
2018041702,2,4/17/2018,42,5724.5
2018041703,3,4/17/2018,40,5857.3
2018041704,4,4/17/2018,40,5857.3
2018041705,5,4/17/2018,38.51,5985
2018041706,6,4/17/2018,38.51,5985
2018041707,7,4/17/2018,32.02,5932.9
2018041708,8,4/17/2018,32.02,5932.9
2018041709,9,4/17/2018,31.2,5996.7
2018041710,10,4/17/2018,31.2,5996.7
2018041711,11,4/17/2018,42.26,6237.2
2018041712,12,4/17/2018,42.26,6237.2
2018041713,13,4/17/2018,48.59,6217.4
2018041714,14,4/17/2018,48.59,6217.4
2018041715,15,4/17/2018,49.93,6896.3
2018041716,16,4/17/2018,49.93,6896.3
2018041717,17,4/17/2018,59.2,6581.3
2018041718,18,4/17/2018,59.2,6581.3
2018041719,19,4/17/2018,52.09,6439.2
2018041720,20,4/17/2018,52.09,6439.2
2018041721,21,4/17/2018,44,6243.3
2018041722,22,4/17/2018,44,6243.3
2018041723,23,4/17/2018,43,6309.5
2018041724,24,4/17/2018,43,6309.5
2018041725,25,4/17/2018,42.98,6213.6
2018041726,26,4/17/2018,42.98,6213.6
2018041727,27,4/17/2018,42,6166.5
2018041728,28,4/17/2018,42,6166.5
2018041729,29,4/17/2018,41.98,6264.5
2018041730,30,4/17/2018,41.98,6264.5
2018041731,31,4/17/2018,42,6459.8
2018041732,32,4/17/2018,42,6459.8
2018041733,33,4/17/2018,44.73,6184.2
2018041734,34,4/17/2018,44.73,6184.2
2018041735,35,4/17/2018,55.5,6084.3
2018041736,36,4/17/2018,55.5,6084.3
2018041737,37,4/17/2018,65.01,5949.8
2018041738,38,4/17/2018,65.01,5949.8
2018041739,39,4/17/2018,62.03,5457.9
2018041740,40,4/17/2018,62.03,5457.9
2018041741,41,4/17/2018,72.8,5514.4
2018041742,42,4/17/2018,72.8,5514.4
2018041743,43,4/17/2018,57.44,5257.7
2018041744,44,4/17/2018,57.44,5257.7
2018041745,45,4/17/2018,40.98,5022.9
2018041746,46,4/17/2018,40.98,5022.9
2018041847,47,4/18/2018,47.97,5080.4
2018041848,48,4/18/2018,47.97,5080.4
2018041801,1,4/18/2018,44.43,5193.9
2018041802,2,4/18/2018,44.43,5193.9
2018041803,3,4/18/2018,44.6,5242.4
2018041804,4,4/18/2018,44.6,5242.4
2018041805,5,4/18/2018,44.96,5304.9
2018041806,6,4/18/2018,44.96,5304.9
2018041807,7,4/18/2018,44.91,5458.1
2018041808,8,4/18/2018,44.91,5458.1
2018041809,9,4/18/2018,44.48,5498.9
2018041810,10,4/18/2018,44.48,5498.9
2018041811,11,4/18/2018,51.8,5468.9
2018041812,12,4/18/2018,51.8,5468.9
2018041813,13,4/18/2018,47.68,4859.5
2018041814,14,4/18/2018,47.68,4859.5
2018041815,15,4/18/2018,65.92,6166
2018041816,16,4/18/2018,65.92,6166
2018041817,17,4/18/2018,72.98,6211.5
2018041818,18,4/18/2018,72.98,6211.5
2018041819,19,4/18/2018,65.65,6322.6
2018041820,20,4/18/2018,65.65,6322.6
2018041821,21,4/18/2018,46.3,5860.5
2018041822,22,4/18/2018,46.3,5860.5
2018041823,23,4/18/2018,44.01,5860.6
2018041824,24,4/18/2018,44.01,5860.6
2018041825,25,4/18/2018,40.93,5702.3
2018041826,26,4/18/2018,40.93,5702.3
2018041827,27,4/18/2018,39.93,5793.2
2018041828,28,4/18/2018,39.93,5793.2
2018041829,29,4/18/2018,38.04,6179.5
2018041830,30,4/18/2018,38.04,6179.5
2018041831,31,4/18/2018,39.91,5377.9
2018041832,32,4/18/2018,39.91,5377.9
2018041833,33,4/18/2018,44,5503.2
2018041834,34,4/18/2018,44,5503.2
2018041835,35,4/18/2018,50.19,5635.7
2018041836,36,4/18/2018,50.19,5635.7
2018041837,37,4/18/2018,59,5799.3
2018041838,38,4/18/2018,59,5799.3
2018041839,39,4/18/2018,64,5526.2
2018041840,40,4/18/2018,64,5526.2
2018041841,41,4/18/2018,69.7,5656.2
2018041842,42,4/18/2018,69.7,5656.2
2018041843,43,4/18/2018,46.09,5030.8
2018041844,44,4/18/2018,46.09,5030.8
2018041845,45,4/18/2018,37.37,5220.5
2018041846,46,4/18/2018,37.37,5220.5
2018041947,47,4/19/2018,39,5952.2
2018041948,48,4/19/2018,39,5952.2
2018041901,1,4/19/2018,30,5834.8
2018041902,2,4/19/2018,30,5834.8
2018041903,3,4/19/2018,37.05,5815.8
2018041904,4,4/19/2018,37.05,5815.8
2018041905,5,4/19/2018,42.09,5854.5
2018041906,6,4/19/2018,42.09,5854.5
2018041907,7,4/19/2018,45.49,5791.8
2018041908,8,4/19/2018,45.49,5791.8
2018041909,9,4/19/2018,49.12,5683.1
2018041910,10,4/19/2018,49.12,5683.1
2018041911,11,4/19/2018,52.2,5690.4
2018041912,12,4/19/2018,52.2,5690.4
2018041913,13,4/19/2018,64.93,5614.3
2018041914,14,4/19/2018,64.93,5614.3
2018041915,15,4/19/2018,47.93,4582.8
2018041916,16,4/19/2018,47.93,4582.8
2018041917,17,4/19/2018,67.08,4698.1
2018041918,18,4/19/2018,67.08,4698.1
2018041919,19,4/19/2018,66.43,4792.1
2018041920,20,4/19/2018,66.43,4792.1
2018041921,21,4/19/2018,45,4889.6
2018041922,22,4/19/2018,45,4889.6
2018041923,23,4/19/2018,44.01,4853.5
2018041924,24,4/19/2018,44.01,4853.5
2018041925,25,4/19/2018,42.07,4868.8
2018041926,26,4/19/2018,42.07,4868.8
2018041927,27,4/19/2018,41.48,4946.2
2018041928,28,4/19/2018,41.48,4946.2
2018041929,29,4/19/2018,41.05,4949.7
2018041930,30,4/19/2018,41.05,4949.7
2018041931,31,4/19/2018,41.04,4363.3
2018041932,32,4/19/2018,41.04,4363.3
2018041933,33,4/19/2018,52.8,4282.7
2018041934,34,4/19/2018,52.8,4282.7
2018041935,35,4/19/2018,57.3,3978
2018041936,36,4/19/2018,57.3,3978
2018041937,37,4/19/2018,62,3818.3
2018041938,38,4/19/2018,62,3818.3
2018041939,39,4/19/2018,66,4386.9
2018041940,40,4/19/2018,66,4386.9
2018041941,41,4/19/2018,73,4392.7
2018041942,42,4/19/2018,73,4392.7
2018041943,43,4/19/2018,60,4199.3
2018041944,44,4/19/2018,60,4199.3
2018041945,45,4/19/2018,46.09,4939.6
2018041946,46,4/19/2018,46.09,4939.6
2018042047,47,4/20/2018,47.8,4715
2018042048,48,4/20/2018,47.8,4715
2018042001,1,4/20/2018,42,4408.4
2018042002,2,4/20/2018,42,4408.4
2018042003,3,4/20/2018,43.09,4549.3
2018042004,4,4/20/2018,43.09,4549.3
2018042005,5,4/20/2018,43.1,4579.1
2018042006,6,4/20/2018,43.1,4579.1
2018042007,7,4/20/2018,42,4554.8
2018042008,8,4/20/2018,42,4554.8
2018042009,9,4/20/2018,41.62,4528.1
2018042010,10,4/20/2018,41.62,4528.1
2018042011,11,4/20/2018,43.19,4675.9
2018042012,12,4/20/2018,43.19,4675.9
2018042013,13,4/20/2018,50,4754.6
2018042014,14,4/20/2018,50,4754.6
2018042015,15,4/20/2018,61.2,3915.8
2018042016,16,4/20/2018,61.2,3915.8
2018042017,17,4/20/2018,73.4,3880
2018042018,18,4/20/2018,73.4,3880
2018042019,19,4/20/2018,70,3799.4
2018042020,20,4/20/2018,70,3799.4
2018042021,21,4/20/2018,50,3858.8
2018042022,22,4/20/2018,50,3858.8
2018042023,23,4/20/2018,42.69,4195.9
2018042024,24,4/20/2018,42.69,4195.9
2018042025,25,4/20/2018,41.6,3958
2018042026,26,4/20/2018,41.6,3958
2018042027,27,4/20/2018,40.1,4088.6
2018042028,28,4/20/2018,40.1,4088.6
2018042029,29,4/20/2018,39,4149.4
2018042030,30,4/20/2018,39,4149.4
2018042031,31,4/20/2018,38.07,4127.9
2018042032,32,4/20/2018,38.07,4127.9
2018042033,33,4/20/2018,42.03,3882.4
2018042034,34,4/20/2018,42.03,3882.4
2018042035,35,4/20/2018,54.8,3511.4
2018042036,36,4/20/2018,54.8,3511.4
2018042037,37,4/20/2018,62,3650.4
2018042038,38,4/20/2018,62,3650.4
2018042039,39,4/20/2018,64.91,3937.1
2018042040,40,4/20/2018,64.91,3937.1
2018042041,41,4/20/2018,69,4026.8
2018042042,42,4/20/2018,69,4026.8
2018042043,43,4/20/2018,64,4098.7
2018042044,44,4/20/2018,64,4098.7
2018042045,45,4/20/2018,43.6,4751.7
2018042046,46,4/20/2018,43.6,4751.7
2018042147,47,4/21/2018,52,4108.3
2018042148,48,4/21/2018,52,4108.3
2018042101,1,4/21/2018,48.92,3804.7
2018042102,2,4/21/2018,48.92,3804.7
2018042103,3,4/21/2018,46.42,3665.6
2018042104,4,4/21/2018,46.42,3665.6
2018042105,5,4/21/2018,44.72,3799.7
2018042106,6,4/21/2018,44.72,3799.7
2018042107,7,4/21/2018,44,3808.6
2018042108,8,4/21/2018,44,3808.6
2018042109,9,4/21/2018,42.19,3802.5
2018042110,10,4/21/2018,42.19,3802.5
2018042111,11,4/21/2018,44,3847.3
2018042112,12,4/21/2018,44,3847.3
2018042113,13,4/21/2018,44.41,3931.7
2018042114,14,4/21/2018,44.41,3931.7
2018042115,15,4/21/2018,46.08,4568.8
2018042116,16,4/21/2018,46.08,4568.8
2018042117,17,4/21/2018,69.08,4142.6
2018042118,18,4/21/2018,69.08,4142.6
2018042119,19,4/21/2018,67.99,3905.8
2018042120,20,4/21/2018,67.99,3905.8
2018042121,21,4/21/2018,54.7,3981.3
2018042122,22,4/21/2018,54.7,3981.3
2018042123,23,4/21/2018,48.2,4084
2018042124,24,4/21/2018,48.2,4084
2018042125,25,4/21/2018,42.4,4156.7
2018042126,26,4/21/2018,42.4,4156.7
2018042127,27,4/21/2018,40.97,4441.4
2018042128,28,4/21/2018,40.97,4441.4
2018042129,29,4/21/2018,40.92,4401.8
2018042130,30,4/21/2018,40.92,4401.8
2018042131,31,4/21/2018,40.2,4407.1
2018042132,32,4/21/2018,40.2,4407.1
2018042133,33,4/21/2018,40.98,4500.7
2018042134,34,4/21/2018,40.98,4500.7
2018042135,35,4/21/2018,46.6,4065.9
2018042136,36,4/21/2018,46.6,4065.9
2018042137,37,4/21/2018,62,4002
2018042138,38,4/21/2018,62,4002
2018042139,39,4/21/2018,64.1,4154.2
2018042140,40,4/21/2018,64.1,4154.2
2018042141,41,4/21/2018,67.96,4144.6
2018042142,42,4/21/2018,67.96,4144.6
2018042143,43,4/21/2018,57,4059
2018042144,44,4/21/2018,57,4059
2018042145,45,4/21/2018,43,4536.3
2018042146,46,4/21/2018,43,4536.3
2018042247,47,4/22/2018,54.93,4149.5
2018042248,48,4/22/2018,54.93,4149.5
2018042201,1,4/22/2018,45.19,4129.8
2018042202,2,4/22/2018,45.19,4129.8
2018042203,3,4/22/2018,49.91,4485.6
2018042204,4,4/22/2018,49.91,4485.6
2018042205,5,4/22/2018,45.2,4701.4
2018042206,6,4/22/2018,45.2,4701.4
2018042207,7,4/22/2018,45.86,4727.3
2018042208,8,4/22/2018,45.86,4727.3
2018042209,9,4/22/2018,39,4655.2
2018042210,10,4/22/2018,39,4655.2
2018042211,11,4/22/2018,38.08,4492.5
2018042212,12,4/22/2018,38.08,4492.5
2018042213,13,4/22/2018,38.09,4584.5
2018042214,14,4/22/2018,38.09,4584.5
2018042215,15,4/22/2018,36.1,5001.9
2018042216,16,4/22/2018,36.1,5001.9
2018042217,17,4/22/2018,41.29,4449.8
2018042218,18,4/22/2018,41.29,4449.8
2018042219,19,4/22/2018,52.75,4410
2018042220,20,4/22/2018,52.75,4410
2018042221,21,4/22/2018,57.5,4748.5
2018042222,22,4/22/2018,57.5,4748.5
2018042223,23,4/22/2018,52.8,4579.8
2018042224,24,4/22/2018,52.8,4579.8
2018042225,25,4/22/2018,50,4613.6
2018042226,26,4/22/2018,50,4613.6
2018042227,27,4/22/2018,42,4449.4
2018042228,28,4/22/2018,42,4449.4
2018042229,29,4/22/2018,40,4733.3
2018042230,30,4/22/2018,40,4733.3
2018042231,31,4/22/2018,38.52,4614.2
2018042232,32,4/22/2018,38.52,4614.2
2018042233,33,4/22/2018,40.78,4721.4
2018042234,34,4/22/2018,40.78,4721.4
