,Biomass,FossilGas,FossilHardCoal,FossilOil,HydroPumpedStorage,HydroRunOfRiver,Nuclear,OffWind,OnWind,Other,Solar,settlementDate,settlementPeriod
2018102327,2378,10283,464,0,147,376,5701,3736.389,7865.408,54,3760,10/23/2018,27
2018102326,2360,10158,541,0,566,361,5697,3641.724,7784.156,54,3910,10/23/2018,26
2018102325,2396,10613,551,0,531,326,5694,3801.518,7844.856,74,3820,10/23/2018,25
2018102324,2417,11109,530,0,393,310,5697,3746.821,7654.659,68,3550,10/23/2018,24
2018102323,2447,11771,539,0,401,324,5707,3656.404,7670.323,81,3120,10/23/2018,23
2018102322,2443,12576,588,0,393,340,5703,3655.954,7450.259,81,2610,10/23/2018,22
2018102321,2447,12784,595,0,391,340,5706,3756.542,7406.344,81,1990,10/23/2018,21
2018102320,2442,12579,548,0,732,363,5689,3695.196,7311.042,82,1420,10/23/2018,20
2018102319,2438,13256,626,0,536,562,5691,3706.243,7181.617,81,852,10/23/2018,19
2018102318,2444,14401,624,0,182,421,5696,3751.557,6527.011,82,762,10/23/2018,18
2018102317,2315,13794,620,0,151,443,5690,3824.711,6353.136,81,344,10/23/2018,17
2018102316,2080,13069,619,0,150,445,5700,3780.941,6269.184,79,68,10/23/2018,16
2018102315,1934,9824,471,0,398,447,5699,3811.19,6186.342,78,0,10/23/2018,15
2018102314,1712,6488,370,0,17,445,5700,3928.837,6042.878,78,1,10/23/2018,14
2018102313,1713,5461,0,0,22,494,5696,3871.918,5723.356,78,0,10/23/2018,13
2018102312,1691,4504,0,0,0,398,5690,3883.703,5450.758,78,0,10/23/2018,12
2018102311,1610,4105,0,0,0,384,5679,3894.803,5400.332,78,0,10/23/2018,11
2018102310,1613,4494,0,0,0,369,5687,3813.252,5445.911,83,0,10/23/2018,10
2018102309,1615,4731,0,0,0,374,5687,3798.575,5244.235,82,0,10/23/2018,9
2018102308,1621,4559,0,0,0,372,5676,3791.31,5188.197,81,0,10/23/2018,8
2018102307,1622,4830,0,0,0,370,5677,3836.122,5148.527,82,0,10/23/2018,7
2018102306,1620,4461,0,0,0,376,5680,3737.53,4974.636,82,0,10/23/2018,6
2018102305,1599,4778,0,0,0,374,5676,3691.008,5086.794,82,0,10/23/2018,5
2018102304,1604,4838,0,0,0,378,5676,3615.957,5267.961,82,0,10/23/2018,4
2018102303,1588,4549,0,0,0,377,5692,3512.511,5256.581,82,0,10/23/2018,3
2018102302,1618,4477,0,0,0,381,5684,3346.829,5152.456,80,0,10/23/2018,2
2018102301,1706,4853,0,0,0,377,5681,3383.057,5334.489,82,0,10/23/2018,1
2018102448,1739,8897,0,0,0,433,5686,2428.778,5612.431,56,0,10/24/2018,48
2018102447,1707,9181,251,0,13,434,5684,2595.5,5682.69,55,0,10/24/2018,47
2018102446,1735,10643,426,0,200,436,5693,2603.882,5793.092,56,0,10/24/2018,46
2018102445,1737,13155,542,0,170,420,5694,2424.301,5733.069,55,0,10/24/2018,45
2018102444,1734,15671,882,0,273,603,5680,2291.081,5561.772,55,0,10/24/2018,44
2018102443,2042,17015,879,0,161,528,5680,2123.746,5665.423,56,1,10/24/2018,43
2018102442,2037,17232,882,0,431,530,5673,2200.044,5776.627,55,1,10/24/2018,42
2018102441,2044,18818,867,0,284,533,5687,2026.874,5827.686,55,2,10/24/2018,41
2018102440,2042,18677,1241,0,626,714,5685,1962.431,5780.398,55,4,10/24/2018,40
2018102439,2108,19452,1437,0,632,711,5690,1765.684,5863.972,56,3,10/24/2018,39
2018102438,2193,19705,1398,0,1101,734,5699,1549.064,5882.389,68,6,10/24/2018,38
2018102437,1995,19545,1288,0,861,732,5694,1487.049,5919.691,55,5,10/24/2018,37
2018102436,1931,19025,1202,0,615,613,5735,1318.366,5946.947,55,52,10/24/2018,36
2018102435,1904,18604,1225,0,300,564,5773,1263.466,5899.782,54,512,10/24/2018,35
2018102434,1713,18788,1166,0,322,460,5760,1217.539,5632.342,59,1240,10/24/2018,34
2018102433,1645,17895,1031,0,229,427,5758,1215.769,5609.103,55,1880,10/24/2018,33
2018102432,1650,17122,889,0,147,379,5770,1273.114,5776.981,56,2490,10/24/2018,32
2018102431,1652,16544,835,0,362,396,5745,1240.869,5873.017,57,3040,10/24/2018,31
2018102430,1657,16864,735,0,210,393,5713,1354.144,5715.942,55,3540,10/24/2018,30
2018102429,1655,16461,636,0,260,395,5699,69.401,1852.029,55,4060,10/24/2018,29
2018102428,1656,16497,589,0,282,395,5702,1609.631,5849.469,57,4430,10/24/2018,28
2018102427,1652,16397,398,0,326,395,5698,1689.587,5706.489,55,4550,10/24/2018,27
2018102426,1659,16094,300,0,147,394,5700,1696.995,5767.057,63,4650,10/24/2018,26
2018102424,1666,16563,322,0,151,394,5707,1854.978,5574.908,73,4410,10/24/2018,24
2018102423,1674,16448,621,0,334,398,5723,1985.703,5672.275,77,3970,10/24/2018,23
2018102422,1678,16782,563,0,343,386,5717,2235.98,5435.29,81,3180,10/24/2018,22
2018102421,1673,17037,935,0,237,420,5714,2352.159,5566.998,81,2460,10/24/2018,21
2018102420,1667,17601,988,0,320,639,5709,2415.279,5360.932,77,1730,10/24/2018,20
2018102419,1660,17881,898,0,637,695,5705,2381.261,5306.641,77,1080,10/24/2018,19
2018102418,1704,17890,854,0,687,742,5710,2440.965,5416.029,76,545,10/24/2018,18
2018102417,1688,17233,731,0,687,706,5706,2620.17,5385.009,76,147,10/24/2018,17
2018102416,1703,15867,736,0,686,726,5706,2636.778,5700.538,76,6,10/24/2018,16
2018102415,1689,13337,478,0,313,622,5708,2759.359,5627.117,77,0,10/24/2018,15
2018102414,1693,10242,48,0,11,603,5709,2684.174,5732.711,77,0,10/24/2018,14
2018102413,1692,7513,31,0,0,569,5710,2827.552,5956.65,77,0,10/24/2018,13
2018102412,1550,5522,14,0,0,434,5704,2971.183,6143.957,77,0,10/24/2018,12
2018102411,1699,4898,0,0,0,419,5707,3064.761,6212.779,77,0,10/24/2018,11
2018102410,1707,4609,0,0,0,435,5709,3153.447,6131.471,78,0,10/24/2018,10
2018102409,1693,4460,0,0,0,434,5695,3203.953,6339.272,77,0,10/24/2018,9
2018102408,1697,4736,0,0,0,441,5699,3213.217,6250.973,77,0,10/24/2018,8
2018102407,1708,4907,0,0,0,443,5695,3413.715,5792.426,77,0,10/24/2018,7
2018102406,1705,4681,0,0,0,444,5701,3393.386,5958.838,77,0,10/24/2018,6
2018102405,1692,4677,0,0,0,442,5710,3540.761,6107.355,77,0,10/24/2018,5
2018102404,1673,4490,0,0,0,446,5692,3532.942,6048.715,77,0,10/24/2018,4
2018102403,1705,4181,0,0,0,445,5682,3558.137,6227.549,77,0,10/24/2018,3
2018102402,1712,4373,0,0,0,446,5679,3596.853,6273.206,76,0,10/24/2018,2
2018102401,1704,4703,0,0,0,445,5697,3711.318,6092.438,76,0,10/24/2018,1
2018102548,2034,8011,281,0,0,375,5791,2569.892,5082.881,55,0,10/25/2018,48
2018102547,2174,10007,318,0,0,380,5913,2389.18,5146.917,55,0,10/25/2018,47
2018102546,2841,11656,318,0,213,391,5903,2330.47,5226.93,55,0,10/25/2018,46
2018102545,3014,12723,661,0,158,400,5909,2147.012,5498.97,55,0,10/25/2018,45
2018102544,3011,14278,783,0,152,461,5903,2088.129,5242.7,55,0,10/25/2018,44
2018102543,3020,16881,891,0,190,461,5916,2011.493,5046.31,55,1,10/25/2018,43
2018102542,3015,18560,1114,0,389,443,5924,1793.864,4994.786,55,2,10/25/2018,42
2018102541,2999,19305,1451,0,769,529,5892,1606.559,5033.648,54,2,10/25/2018,41
2018102540,2995,19978,1608,0,291,804,5892,1534.615,4936.698,55,2,10/25/2018,40
2018102539,2995,20307,1705,0,792,803,5864,1409.788,4750.943,53,1,10/25/2018,39
2018102538,2992,20407,1765,0,1089,803,5852,1363.775,4646.805,39,3,10/25/2018,38
2018102537,2991,20538,1645,0,1201,805,5804,1330.368,4525.076,44,2,10/25/2018,37
2018102536,2996,19855,1575,0,555,803,5762,1323.345,4475.951,49,8,10/25/2018,36
2018102535,2999,19622,1704,0,352,787,5702,1209.312,4399.301,45,108,10/25/2018,35
2018102534,3013,19638,1609,0,175,720,5709,1104.005,4217.826,44,343,10/25/2018,34
2018102533,3021,19563,1711,0,241,518,5708,1163.73,3858.552,52,720,10/25/2018,33
2018102532,2971,20011,1699,0,300,529,5615,1143.345,3717.653,51,1270,10/25/2018,32
2018102531,2951,19636,1675,0,521,576,5591,1066.771,3553.429,49,1710,10/25/2018,31
2018102530,2928,19487,1743,0,183,597,5599,1042.173,3583.3,41,2200,10/25/2018,30
2018102529,2943,19545,1607,0,326,594,5589,1025.789,3424.572,22,2710,10/25/2018,29
2018102528,2947,19408,1668,0,199,546,5592,1045.51,3384.584,24,3220,10/25/2018,28
2018102527,2941,19332,1623,0,392,502,5585,1040.609,3406.596,55,3620,10/25/2018,27
2018102526,3027,19325,1676,0,152,413,5596,1055.884,3395.981,55,3830,10/25/2018,26
2018102525,2982,19490,1741,0,152,411,5600,1065.211,3324.388,54,3780,10/25/2018,25
2018102524,2983,19379,1632,0,387,414,5625,1039.896,3249.97,54,3700,10/25/2018,24
2018102523,3024,19326,1547,0,347,423,5848,1123.689,3311.321,55,3380,10/25/2018,23
2018102522,3012,19489,1551,0,186,628,5855,76.598,1221.769,56,3010,10/25/2018,22
2018102521,2956,19837,1376,0,500,608,5847,1267.029,3460.545,50,2510,10/25/2018,21
2018102520,3002,19586,1337,0,338,737,5816,81.646,1247.212,50,1900,10/25/2018,20
2018102519,3030,19892,1372,0,151,736,5827,1590.76,3902.22,50,1260,10/25/2018,19
2018102518,3024,19834,1408,0,212,757,5809,1618.513,4195.038,55,635,10/25/2018,18
2018102517,2888,19447,1308,0,609,769,5808,1673.348,4211.735,55,154,10/25/2018,17
2018102516,2660,19241,1356,0,603,735,5812,1688.254,4199.384,55,6,10/25/2018,16
2018102515,2478,16854,1074,0,496,579,5803,1619.029,4271.927,55,0,10/25/2018,15
2018102514,2170,13767,655,0,0,504,5816,99.131,1441.996,54,0,10/25/2018,14
2018102513,1949,11971,510,0,0,495,5813,1556.052,4822.977,55,0,10/25/2018,13
2018102512,1759,9824,263,0,0,433,5769,1645.933,5079.571,55,0,10/25/2018,12
2018102511,1594,8629,75,0,0,443,5776,1700.164,5183.97,56,0,10/25/2018,11
2018102510,1731,6930,22,0,0,412,5775,1893.451,5402.427,56,0,10/25/2018,10
2018102509,1738,7099,1,0,0,411,5743,1964.191,5209.839,55,0,10/25/2018,9
2018102508,1737,7353,0,0,0,402,5734,1879.393,5277.791,56,0,10/25/2018,8
2018102507,1737,7408,0,0,0,402,5733,2091.401,5225.089,56,0,10/25/2018,7
2018102506,1714,7654,0,0,0,416,5743,2040.729,5287.919,55,0,10/25/2018,6
2018102505,1733,7888,0,0,0,417,5722,2053.498,5359.095,56,0,10/25/2018,5
2018102504,1740,7925,0,0,0,424,5697,2053.754,5416.649,56,0,10/25/2018,4
2018102503,1741,7523,0,0,0,424,5683,2161.134,5430.561,55,0,10/25/2018,3
2018102502,1728,7635,0,0,0,422,5696,2225.675,5622.994,55,0,10/25/2018,2
2018102501,1744,8302,0,0,0,431,5679,2191.825,5615.625,56,0,10/25/2018,1
2018102648,1736,6345,0,0,0,387,5758,3613.963,5459.809,55,0,10/26/2018,48
2018102647,1735,8233,0,0,164,406,5744,3624.484,5392.593,55,0,10/26/2018,47
2018102646,1736,10521,0,0,323,451,5764,3492.844,5399.792,55,0,10/26/2018,46
2018102645,1739,11606,0,0,280,457,5768,3600.689,5648.498,54,0,10/26/2018,45
2018102644,1737,12864,0,0,164,458,5775,3595.007,5709.401,53,0,10/26/2018,44
2018102643,1735,14410,0,0,431,560,5768,3638.844,5474.85,53,0,10/26/2018,43
2018102642,1736,15836,249,0,243,596,5779,3555.668,5496.804,51,1,10/26/2018,42
2018102641,1739,16154,252,0,525,712,5777,3583.186,5573.081,54,2,10/26/2018,41
2018102640,1741,15803,255,0,531,794,5779,3537.224,5691.819,54,2,10/26/2018,40
2018102639,1739,17381,252,0,321,750,5786,3487.043,5811.984,48,0,10/26/2018,39
2018102638,1739,17773,254,0,497,839,5779,3541.194,5829.331,54,2,10/26/2018,38
2018102637,1701,17155,254,0,151,877,5773,3630.811,5959.76,55,9,10/26/2018,37
2018102636,1694,15669,257,0,0,857,5805,3615.886,6254.566,55,23,10/26/2018,36
2018102635,1706,14830,255,0,233,561,5781,3573.96,6020.391,55,375,10/26/2018,35
2018102634,1700,14385,243,0,159,447,5787,3375.079,6346.616,54,1080,10/26/2018,34
2018102633,1739,13494,163,0,152,494,5796,3382.238,6575.039,54,1740,10/26/2018,33
2018102632,1739,14078,0,0,154,455,5785,169.254,2472.47,54,2420,10/26/2018,32
2018102631,1725,13429,0,0,384,469,5625,3221.077,6357.043,55,2890,10/26/2018,31
2018102630,1731,13701,0,0,10,462,5624,3101.941,6609.153,55,3490,10/26/2018,30
2018102629,1732,14039,0,0,348,463,5618,3021.195,6382.318,54,3900,10/26/2018,29
2018102628,1734,13818,0,0,160,462,5631,3306.643,6389.08,52,3860,10/26/2018,28
2018102627,1728,14764,0,0,43,534,5642,3172.979,6340.241,54,4000,10/26/2018,27
2018102626,1732,15517,0,0,107,216,5679,3174.344,5817.572,54,4000,10/26/2018,26
2018102625,1731,16239,242,0,148,425,5852,2977.027,5714.393,55,3820,10/26/2018,25
2018102624,1717,16351,548,0,214,450,5858,2896.238,5274.34,55,3400,10/26/2018,24
2018102623,1732,16699,556,0,211,480,5863,2926.191,5098.407,54,3140,10/26/2018,23
2018102622,1738,16691,559,0,235,534,5872,2972.221,4742.088,55,2740,10/26/2018,22
2018102621,1738,16811,806,0,301,597,5880,3039.408,4887.055,55,2290,10/26/2018,21
2018102620,1737,16821,802,0,479,631,5921,2987.196,4687.98,55,1580,10/26/2018,20
2018102619,1737,17151,803,0,644,629,5922,2932.167,4731.412,54,881,10/26/2018,19
2018102618,1737,17035,795,0,534,726,5914,2996.381,4536.942,54,352,10/26/2018,18
2018102617,1736,16528,796,0,469,769,5922,3186.902,4511.484,53,45,10/26/2018,17
2018102616,1735,15589,778,0,393,777,5929,3051.98,4442.906,53,0,10/26/2018,16
2018102615,1737,13223,472,0,247,813,5940,3247.699,4440.988,53,0,10/26/2018,15
2018102614,1655,11224,77,0,0,693,5947,3189.675,4529.356,53,0,10/26/2018,14
2018102613,1730,9400,0,0,0,691,5951,2940.956,4405.684,56,0,10/26/2018,13
2018102612,1730,7208,0,0,0,374,5948,3082.29,4427.36,56,0,10/26/2018,12
2018102611,1724,6167,0,0,0,374,5945,3114.202,4279.503,55,0,10/26/2018,11
2018102610,1665,5848,0,0,0,356,5940,3184.352,4482.828,55,0,10/26/2018,10
2018102609,1732,5625,0,0,0,338,5945,3270.95,4525.039,55,0,10/26/2018,9
2018102608,1731,5693,0,0,0,337,5930,3244.442,4647.506,55,0,10/26/2018,8
2018102607,1735,5863,0,0,0,338,5927,3060.89,4703.1,55,0,10/26/2018,7
2018102606,1723,6080,0,0,0,337,5819,3050.309,4793.941,55,0,10/26/2018,6
2018102605,1732,6754,0,0,0,340,5691,2730.244,4684.415,55,0,10/26/2018,5
2018102604,1978,6530,0,0,0,358,5696,2811.439,4815.427,55,0,10/26/2018,4
2018102603,2031,5590,220,0,0,359,5684,2757.872,4934.589,55,0,10/26/2018,3
2018102602,2030,5995,277,0,0,375,5690,2735.052,5081.773,55,0,10/26/2018,2
2018102601,2032,6859,277,0,0,375,5678,2520.747,5041.656,55,0,10/26/2018,1
2018102748,2634,8347,0,0,0,364,5630,2907.239,4385.707,55,0,10/27/2018,48
2018102747,2658,9621,0,0,95,364,5621,2716.139,4372.264,56,0,10/27/2018,47
2018102746,2836,11046,0,0,167,365,5617,2914.182,4519.031,56,0,10/27/2018,46
2018102745,2986,11798,227,0,185,364,5617,2726.351,4657.092,56,0,10/27/2018,45
2018102744,3002,12327,226,0,152,365,5609,2988.122,4848.938,54,0,10/27/2018,44
2018102743,3000,13234,229,0,269,372,5499,3223.907,4884.883,55,2,10/27/2018,43
2018102742,3005,14017,224,0,416,411,5394,3475.466,4884.717,55,0,10/27/2018,42
2018102741,3000,14321,227,0,444,459,5393,3605.136,4888.073,54,1,10/27/2018,41
2018102740,3003,15341,296,0,310,655,5399,3541.717,4641.533,55,1,10/27/2018,40
2018102739,3004,15790,384,0,951,803,5392,3378.49,4456.829,57,3,10/27/2018,39
2018102738,3006,16398,503,0,1111,803,5383,3350.732,4480.553,55,3,10/27/2018,38
2018102737,3008,15819,507,0,991,768,5392,3363.552,4662.425,56,7,10/27/2018,37
2018102736,3007,15476,454,0,335,473,5475,3354.155,4777.201,55,16,10/27/2018,36
2018102735,3012,14450,263,0,81,455,5591,3250.977,4806.373,56,195,10/27/2018,35
2018102734,3021,13244,223,0,221,421,5584,2985.983,4828.12,55,613,10/27/2018,34
2018102733,3018,12252,0,0,237,394,5577,3054.684,4942.964,56,1070,10/27/2018,33
2018102732,3018,12095,0,0,40,361,5569,3128.206,4988.521,56,1550,10/27/2018,32
2018102731,3021,12078,0,0,286,422,5555,3055.395,5012.942,55,1910,10/27/2018,31
2018102730,3018,12507,0,0,302,481,5569,2992.972,5119.013,64,2240,10/27/2018,30
2018102729,3011,12347,0,0,440,343,5557,3099.417,5139.622,56,2530,10/27/2018,29
2018102728,3010,12274,0,0,85,343,5562,3157.267,5298.557,55,2850,10/27/2018,28
2018102727,2981,12289,0,0,144,362,5564,3248.458,5312.165,56,3120,10/27/2018,27
2018102726,2983,12431,0,0,288,361,5565,2901.236,5281.522,55,3320,10/27/2018,26
2018102725,2984,12355,0,0,433,368,5562,3080.048,5122.126,55,3590,10/27/2018,25
2018102724,2979,12107,0,0,447,542,5550,3109.898,5011.262,54,3760,10/27/2018,24
2018102723,3025,12496,0,0,62,554,5562,3307.636,4834,55,3750,10/27/2018,23
2018102722,2981,12664,0,0,150,715,5560,3545.544,4480.698,55,3380,10/27/2018,22
2018102721,2977,13230,0,0,113,723,5556,3340.985,4362.213,55,2860,10/27/2018,21
2018102720,2976,13065,0,0,460,722,5561,3281.21,4607.034,55,2210,10/27/2018,20
2018102719,2974,12594,0,0,394,601,5551,3610.082,4756.867,55,1470,10/27/2018,19
2018102718,2990,12647,0,0,404,498,5551,3537.057,4988.923,53,734,10/27/2018,18
2018102717,2950,10949,0,0,204,495,5557,3589.833,5203.045,53,174,10/27/2018,17
2018102716,2840,9307,0,0,154,392,5560,3623.515,5158.179,53,2,10/27/2018,16
2018102715,2551,7652,0,0,0,381,5556,3673.279,5336.169,54,0,10/27/2018,15
2018102714,2271,6297,0,0,0,447,5560,3663.223,5302.878,54,0,10/27/2018,14
2018102713,1945,5547,0,0,151,396,5554,3660.372,5365.743,54,0,10/27/2018,13
2018102712,1791,4609,0,0,0,349,5562,3533.865,5570.201,55,0,10/27/2018,12
2018102711,1756,4122,0,0,0,350,5547,3490.534,5739.662,55,0,10/27/2018,11
2018102710,1732,4186,0,0,0,349,5558,3594.883,5651.443,54,0,10/27/2018,10
2018102709,1727,4198,0,0,0,349,5554,3609.651,5747.059,55,0,10/27/2018,9
2018102708,1735,4383,0,0,0,332,5534,3649.31,5702.495,55,0,10/27/2018,8
2018102706,1736,4859,0,0,0,334,5540,3641.357,5763.461,55,0,10/27/2018,6
2018102705,1738,4903,0,0,0,335,5545,3600.325,5835.557,55,0,10/27/2018,5
2018102704,1728,4385,0,0,0,366,5537,3570.669,5796.338,55,0,10/27/2018,4
2018102703,1727,4481,0,0,0,370,5544,3562.844,5685.795,55,0,10/27/2018,3
2018102702,1736,4833,0,0,0,387,5546,3587.334,5439.939,55,0,10/27/2018,2
2018102701,1734,5319,0,0,45,387,5593,3634.056,5602.666,55,0,10/27/2018,1
2018102850,2326,10160,228,0,275,293,5622,2104.661,2233.264,56,0,10/28/2018,50
2018102849,2327,12412,229,0,0,297,5625,2302.011,2204.837,56,0,10/28/2018,49
2018102848,2324,14976,230,0,183,337,5624,2333.218,2144.529,56,0,10/28/2018,48
2018102847,2330,15942,230,0,147,335,5630,2370.056,2091.36,54,0,10/28/2018,47
2018102846,2687,16869,230,0,306,335,5589,2294.128,1978.641,53,0,10/28/2018,46
2018102845,2978,18449,250,0,185,335,5423,2223.631,1891.82,54,0,10/28/2018,45
2018102844,3029,18633,1155,0,331,360,5413,2190.304,1781.718,56,0,10/28/2018,44
2018102843,3031,19778,1692,0,7,414,5413,2140.764,1774.291,56,0,10/28/2018,43
2018102842,3028,20222,2201,0,332,493,5422,2179.103,1615.198,56,1,10/28/2018,42
2018102841,3029,20568,2255,0,861,640,5416,2132.371,1578.92,57,1,10/28/2018,41
2018102840,3025,20657,2736,0,1048,827,5423,2169.035,1477.221,56,2,10/28/2018,40
2018102839,3026,20850,3507,0,936,843,5503,1864.423,1500.77,58,2,10/28/2018,39
2018102838,3026,20846,3990,0,1200,824,5633,1808.709,1522.719,57,2,10/28/2018,38
2018102837,3017,20547,3822,0,1077,775,5620,1584.785,1504.803,56,3,10/28/2018,37
2018102836,2970,19093,3580,0,149,585,5632,1766.53,1485.03,55,27,10/28/2018,36
2018102835,2970,18170,2779,0,160,387,5634,1771.944,1493.184,55,388,10/28/2018,35
2018102834,2971,16926,2105,0,150,335,5638,1947.97,1621.298,55,1090,10/28/2018,34
2018102833,2970,15866,1803,0,160,330,5626,1924.293,1689.16,56,1850,10/28/2018,33
2018102832,2909,15578,1333,0,157,300,5615,2148.982,1781.633,55,2540,10/28/2018,32
2018102831,2933,15944,598,0,154,300,5624,1741.586,1932.738,55,3180,10/28/2018,31
2018102830,2927,16045,436,0,297,297,5626,1616.544,2055.081,55,3520,10/28/2018,30
2018102829,2926,16037,288,0,288,298,5624,1586.434,2081.713,56,3990,10/28/2018,29
2018102828,2922,15625,240,0,309,298,5623,1588.5,2320.891,55,4370,10/28/2018,28
2018102827,2923,14880,204,0,215,300,5628,1754.726,2355.059,56,4580,10/28/2018,27
2018102826,2933,14777,12,0,159,333,5593,1680.088,2296.34,56,4580,10/28/2018,26
2018102825,2936,14445,0,0,210,333,5477,2049.951,2325.998,56,4450,10/28/2018,25
2018102824,2931,14797,0,0,62,372,5417,2085.728,2286.443,57,4150,10/28/2018,24
2018102823,2935,14907,0,0,182,370,5408,2012.151,2314.663,59,3840,10/28/2018,23
2018102822,2934,14593,0,0,147,374,5417,2193.094,2388.85,58,3220,10/28/2018,22
2018102821,2918,14095,0,0,66,399,5415,2377.228,2568.977,58,2530,10/28/2018,21
2018102820,2939,12996,0,0,234,407,5401,2563.673,2572.792,58,1750,10/28/2018,20
2018102819,2866,11724,0,0,0,406,5407,2721.747,2661.302,54,1050,10/28/2018,19
2018102818,2935,9819,0,0,0,391,5417,2911.394,2905.082,54,432,10/28/2018,18
2018102817,2676,8362,0,0,0,376,5617,3000.116,2936.312,54,55,10/28/2018,17
2018102816,2686,7638,0,0,2,350,5622,2935.732,3064.691,53,0,10/28/2018,16
2018102815,2683,7052,0,0,0,350,5622,2899.001,3110.011,54,0,10/28/2018,15
2018102814,2679,6376,0,0,0,315,5613,2877.11,3250.028,55,0,10/28/2018,14
2018102813,2673,6046,0,0,0,316,5619,2975.944,3171.942,55,0,10/28/2018,13
2018102812,2696,5795,0,0,0,317,5616,3029.939,3330.443,55,0,10/28/2018,12
2018102811,2675,5788,0,0,0,295,5615,3156.414,3389.868,55,0,10/28/2018,11
2018102810,2656,6200,0,0,0,296,5617,132.518,1497.962,55,0,10/28/2018,10
2018102809,2685,6196,0,0,0,296,5605,2645.262,3589.64,55,0,10/28/2018,9
2018102808,2674,6366,0,0,0,296,5607,2908.894,3778.127,55,0,10/28/2018,8
2018102807,2677,6177,0,0,0,293,5598,2455.923,3825.397,55,0,10/28/2018,7
2018102806,2651,6557,0,0,0,294,5618,127.839,1573.065,55,0,10/28/2018,6
2018102805,2662,6874,0,0,0,296,5620,127.839,1573.065,56,0,10/28/2018,5
2018102804,2693,6650,0,0,0,308,5620,134.807,1619.179,55,0,10/28/2018,4
2018102803,2657,6390,0,0,0,310,5627,134.807,1619.179,55,0,10/28/2018,3
2018102802,2666,7007,0,0,0,378,5631,136.342,1677.417,55,0,10/28/2018,2
2018102801,2676,7397,0,0,0,377,5626,2492.534,4180.553,56,0,10/28/2018,1
2018102948,1729,13581,593,0,204,401,5794,2076.015,1920.355,41,0,10/29/2018,48
2018102947,2092,14929,865,0,102,400,5786,2345.526,1963.946,42,0,10/29/2018,47
2018102946,2736,16897,1615,0,300,454,5790,2555.781,2148.407,43,0,10/29/2018,46
2018102945,3010,18093,1873,0,743,292,5786,2680.462,2341.461,43,0,10/29/2018,45
