,FossilGas,APXPrice,Total_RENE,TSDF
2017092002,9464.0,39.0,3136.72,23097.0
2017092003,9588.0,38.58,3185.502,22985.0
2017092004,9468.0,38.58,3185.502,23165.0
2017092005,9627.0,38.18,3440.031,23274.0
2017092006,9354.0,38.18,3440.031,22978.0
2017092007,9191.0,36.12,3750.431,22981.0
2017092008,9332.0,36.12,3750.431,22887.0
2017092009,9098.0,36.94,4060.3030000000003,23024.0
2017092010,9267.0,36.94,4060.3030000000003,23063.0
2017092011,9241.0,38.95,4325.87,23065.0
2017092012,9733.0,38.95,4325.87,23750.0
2017092013,11361.0,46.84,4550.529,26127.0
2017092014,13765.0,46.84,4568.529,29088.0
2017092015,15653.0,49.06,4806.447,32389.0
2017092016,17115.0,49.06,5096.447,34196.0
2017092017,17483.0,62.45,5329.13,34800.0
2017092018,17709.0,62.45,5962.13,34671.0
2017092019,17476.0,53.62,6149.236999999999,34989.0
2017092020,17232.0,53.62,6875.236999999999,34883.0
2017092021,17392.0,45.18,7126.8369999999995,34548.0
2017092022,16983.0,45.18,7817.8369999999995,34156.0
2017092023,17265.0,43.32,7878.038,33936.0
2017092024,17225.0,43.32,8352.038,33596.0
2017092025,17495.0,43.15,8360.456,33492.0
2017092026,17237.0,43.15,8588.456,33173.0
2017092027,17487.0,42.49,8449.641,33420.0
2017092028,17376.0,42.49,8409.641,33310.0
2017092029,17240.0,42.74,8013.157,33296.0
2017092030,17206.0,42.74,7806.157,33228.0
2017092031,16598.0,43.03,7387.039,33242.0
2017092032,16307.0,43.03,7101.039,34070.0
2017092033,17201.0,45.99,6753.374,35220.0
2017092034,18133.0,45.99,6448.374,36175.0
2017092035,19011.0,58.84,6254.121999999999,36952.0
2017092036,19090.0,58.84,5950.121999999999,37192.0
2017092037,19050.0,60.41,5757.705,37539.0
2017092038,18959.0,60.41,5490.705,37698.0
2017092039,18976.0,79.93,5547.625,38095.0
2017092040,19222.0,79.93,5430.625,38878.0
2017092041,18707.0,61.0,5478.707,38135.0
2017092042,18132.0,61.0,5472.707,36698.0
2017092043,17722.0,43.39,5457.412,35152.0
2017092044,15891.0,43.39,5457.412,33013.0
2017092045,13704.0,36.97,5336.959,30793.0
2017092046,11872.0,36.97,5336.959,28317.0
2017092047,9931.0,44.58,5050.253,26018.0
2017092048,8585.0,44.58,5050.253,24979.0
2017092101,7998.0,37.94,4785.503,24331.0
2017092102,7354.0,37.94,4785.503,23992.0
2017092103,7487.0,37.92,5206.902,23976.0
2017092104,7339.0,37.92,5206.902,23849.0
2017092105,7548.0,37.99,5133.65,23478.0
2017092106,7694.0,37.99,5133.65,23228.0
2017092107,7157.0,35.99,5127.445,22876.0
2017092108,6995.0,35.99,5127.445,22866.0
2017092109,7069.0,35.44,5238.527,22889.0
2017092110,6763.0,35.44,5238.527,22801.0
2017092111,6946.0,38.61,5411.526,23182.0
2017092112,7153.0,38.61,5411.526,23744.0
2017092113,8369.0,43.83,5641.364,25797.0
2017092114,10930.0,43.83,5649.364,29279.0
2017092115,13407.0,47.4,5959.41,32532.0
2017092116,15562.0,47.4,6078.41,34149.0
2017092117,16216.0,58.01,6380.7880000000005,34659.0
2017092118,16404.0,58.01,6612.7880000000005,34535.0
2017092119,16396.0,52.82,6747.017,34785.0
2017092120,16302.0,52.82,6999.017,34805.0
2017092121,16354.0,46.45,7070.967000000001,34589.0
2017092122,16241.0,46.45,7301.967000000001,34263.0
2017092123,16773.0,46.9,7232.732,34061.0
2017092124,16833.0,46.9,7413.732,33984.0
2017092125,16711.0,44.82,7386.719999999999,34062.0
2017092126,16950.0,44.82,7490.719999999999,34195.0
2017092127,16667.0,43.0,7357.082,34005.0
2017092128,16643.0,43.0,7362.082,33858.0
2017092129,16605.0,42.99,7076.729,33835.0
2017092130,16637.0,42.99,6970.729,33755.0
2017092131,16650.0,42.81,6577.362,33763.0
2017092132,16619.0,42.81,6423.362,34496.0
2017092133,17349.0,53.88,5916.651,35380.0
2017092134,18054.0,53.88,5717.651,36243.0
2017092135,18664.0,60.31,5004.267,36969.0
2017092136,18927.0,60.31,4744.267,37181.0
2017092137,19147.0,71.0,3917.4300000000003,37334.0
2017092138,19534.0,71.0,3654.4300000000003,37900.0
2017092139,19252.0,90.53,3206.613,38061.0
2017092140,19684.0,90.53,3063.613,38300.0
2017092141,19767.0,64.99,2933.573,37396.0
2017092142,19469.0,64.99,2921.573,35915.0
2017092143,19299.0,46.41,2825.2270000000003,34483.0
2017092144,18079.0,46.41,2825.2270000000003,32585.0
2017092145,16840.0,43.5,2767.111,30696.0
2017092146,14765.0,43.5,2767.111,28463.0
2017092147,13590.0,39.96,2960.471,26275.0
2017092148,11383.0,39.96,2960.471,24879.0
2017092201,10762.0,38.99,3089.002,23844.0
2017092202,10461.0,38.99,3089.002,23056.0
2017092203,10589.0,38.52,3044.9230000000002,23490.0
2017092204,10794.0,38.52,3044.9230000000002,23401.0
2017092205,10650.0,38.47,3165.543,23378.0
2017092206,10511.0,38.47,3165.543,23192.0
2017092207,10468.0,36.88,3300.271,23267.0
2017092208,9987.0,36.88,3300.271,23280.0
2017092209,9920.0,36.94,3452.4569999999994,23615.0
2017092210,9947.0,36.94,3452.4569999999994,23895.0
2017092211,10280.0,38.51,3667.61,24471.0
2017092212,11005.0,38.51,3667.61,25165.0
2017092213,11417.0,43.83,3980.142,27167.0
2017092214,13636.0,43.83,4002.142,29544.0
2017092215,15748.0,67.3,4370.206,32649.0
2017092216,17400.0,67.3,4891.206,34197.0
2017092217,17654.0,69.95,5360.2970000000005,34700.0
2017092218,17475.0,69.95,6467.2970000000005,33820.0
2017092219,16903.0,56.44,6921.871999999999,33400.0
2017092220,16663.0,56.44,8084.871999999999,32761.0
2017092221,15817.0,44.0,8568.184,32226.0
2017092222,15200.0,44.0,9528.184,31700.0
2017092223,14869.0,40.03,10097.984,31561.0
2017092224,14438.0,40.03,10668.984,31536.0
2017092225,14117.0,37.98,11183.382,29945.0
2017092226,13450.0,37.98,11225.382,29768.0
2017092227,12864.0,36.03,11549.159,29620.0
2017092228,12616.0,36.03,11168.159,29500.0
2017092229,12452.0,37.96,11162.355000000001,29640.0
2017092230,12618.0,37.96,10461.355000000001,29662.0
2017092231,12538.0,36.02,9970.671999999999,29752.0
2017092232,12709.0,36.02,9075.671999999999,30417.0
2017092233,13649.0,39.52,9172.216,31587.0
2017092234,14805.0,39.52,8355.216,32718.0
2017092235,16251.0,53.0,7854.769,33795.0
2017092236,17184.0,53.0,7148.769,34582.0
2017092237,17475.0,57.0,6661.112,34951.0
2017092238,17381.0,57.0,6050.112,35423.0
2017092239,17446.0,82.9,5668.046,36194.0
2017092240,17747.0,82.9,5400.046,36156.0
2017092241,17390.0,60.0,5162.603,35514.0
2017092242,16969.0,60.0,5155.603,34279.0
2017092243,16359.0,44.33,4989.4529999999995,32797.0
2017092244,15269.0,44.33,4989.4529999999995,31188.0
2017092245,14514.0,38.5,4811.656000000001,29678.0
2017092246,12981.0,38.5,4811.656000000001,27828.0
2017092247,11641.0,43.18,4638.173,26045.0
2017092248,10290.0,43.18,4638.173,24300.0
2017092301,9154.0,39.91,4491.707,23000.0
2017092302,8282.0,39.91,4491.707,22232.0
2017092303,7932.0,38.9,4148.899,22286.0
2017092304,8003.0,38.9,4148.899,22047.0
2017092305,7748.0,39.51,4121.426,21939.0
2017092306,7864.0,39.51,4121.426,22087.0
2017092307,7692.0,37.55,4128.286,21715.0
2017092308,7468.0,37.55,4128.286,21735.0
2017092309,7393.0,36.21,4167.099,22004.0
2017092310,7582.0,36.21,4167.099,21968.0
2017092311,7720.0,36.95,4277.321,22274.0
2017092312,7777.0,36.95,4277.321,22325.0
2017092313,8232.0,38.08,4426.594999999999,22925.0
2017092314,8899.0,38.08,4429.594999999999,23598.0
2017092315,10035.0,37.6,4660.78,25093.0
2017092316,11200.0,37.6,4753.78,26550.0
2017092317,12026.0,49.8,5223.0960000000005,27935.0
2017092318,12597.0,49.8,5443.0960000000005,28900.0
2017092319,12428.0,64.98,5957.457,29300.0
2017092320,12931.0,64.98,6252.457,29212.0
2017092321,12492.0,53.43,6890.4259999999995,29087.0
2017092322,12225.0,53.43,7213.4259999999995,28873.0
2017092323,11980.0,44.0,7722.565,28759.0
2017092324,11535.0,44.0,7999.565,28379.0
2017092325,10887.0,38.06,8334.868999999999,28383.0
2017092326,10467.0,38.06,8522.868999999999,28015.0
2017092327,9740.0,34.53,8732.574,27517.0
2017092328,9600.0,34.53,8809.574,27243.0
2017092329,9754.0,32.91,8806.034,27355.0
2017092330,9697.0,32.91,8767.034,27398.0
2017092331,9301.0,32.91,8688.31,27373.0
2017092332,9495.0,32.91,8511.31,27213.0
2017092333,10033.0,34.9,8246.381,27957.0
2017092334,10999.0,34.9,7926.380999999999,29039.0
2017092335,12074.0,47.26,7618.226000000001,30068.0
2017092336,12914.0,47.26,7218.226000000001,31100.0
2017092337,13699.0,57.55,7171.959,31722.0
2017092338,14236.0,57.55,6797.959,32200.0
2017092339,14603.0,77.06,6816.037,32559.0
2017092340,14558.0,77.06,6651.037,33100.0
2017092341,14203.0,59.91,6895.3910000000005,32569.0
2017092342,13359.0,59.91,6890.3910000000005,31266.0
2017092343,12372.0,38.15,7127.875,30064.0
2017092344,11399.0,38.15,7127.875,28709.0
2017092345,9893.0,34.99,7439.596,27302.0
2017092346,8195.0,34.99,7439.596,25873.0
2017092347,6942.0,45.09,7639.616,24239.0
2017092348,6084.0,45.09,7639.616,22800.0
2017092401,5088.0,37.49,7699.273999999999,21400.0
2017092402,4803.0,37.49,7699.273999999999,21274.0
2017092403,4939.0,34.06,7569.843000000001,21145.0
2017092404,5024.0,34.06,7569.843000000001,20579.0
2017092405,4836.0,33.93,7327.956999999999,20384.0
2017092406,4404.0,33.93,7327.956999999999,20254.0
2017092407,4432.0,27.89,7107.954000000001,20318.0
2017092408,4322.0,27.89,7107.954000000001,20248.0
2017092409,3874.0,30.0,7007.893,20130.0
2017092410,3919.0,30.0,7007.893,20091.0
2017092411,3702.0,33.92,7009.186,19934.0
2017092412,3880.0,33.92,7009.186,20062.0
2017092413,3849.0,40.94,6952.023999999999,20159.0
2017092414,4336.0,40.94,6958.023999999999,20361.0
2017092415,5394.0,31.59,6910.950999999999,21078.0
2017092416,6944.0,31.59,7095.950999999999,22215.0
2017092417,7942.0,35.21,7186.62,23741.0
2017092418,8386.0,35.21,7589.62,24600.0
2017092419,9083.0,42.65,7751.629,25794.0
2017092420,9766.0,42.65,8159.629,26501.0
2017092421,10014.0,46.49,8266.778999999999,27000.0
2017092422,10252.0,46.49,8590.778999999999,27100.0
2017092423,10668.0,38.58,8574.262999999999,26844.0
2017092424,11060.0,38.58,8812.262999999999,26801.0
2017092425,11277.0,45.0,8695.849,26585.0
2017092426,11268.0,45.0,8809.849,26468.0
2017092427,11417.0,44.95,8417.863000000001,26229.0
2017092428,11497.0,44.95,8347.863000000001,26021.0
2017092429,11667.0,37.58,7818.172,26279.0
2017092430,11947.0,37.58,7568.172,26436.0
2017092431,12427.0,45.73,6999.089,26996.0
2017092432,13258.0,45.73,6674.089,27783.0
2017092433,13844.0,49.0,6135.673,28841.0
2017092434,14653.0,49.0,5814.673,30161.0
2017092435,15370.0,43.4,5199.692,31508.0
2017092436,16398.0,43.4,4877.692,32467.0
2017092437,16604.0,57.34,4241.343,32710.0
2017092438,16660.0,57.34,3963.343,33167.0
2017092439,16767.0,80.0,3632.887,33928.0
2017092440,17114.0,80.0,3517.887,34770.0
2017092441,16731.0,62.77,3503.3430000000003,34074.0
2017092442,16551.0,62.77,3501.3430000000003,32852.0
2017092443,16166.0,50.0,3519.3010000000004,31515.0
2017092444,15265.0,50.0,3519.3010000000004,29831.0
2017092445,14054.0,38.59,3500.647,28225.0
2017092446,12716.0,38.59,3500.647,26370.0
2017092447,11247.0,38.5,3395.143,24606.0
2017092448,9767.0,38.5,3395.143,23358.0
2017092501,9255.0,33.91,3329.4030000000002,23120.0
2017092502,8961.0,33.91,3329.4030000000002,22749.0
2017092503,8975.0,33.42,3418.376,22848.0
2017092504,9302.0,33.42,3418.376,23058.0
2017092505,9525.0,34.82,3284.788,22886.0
2017092506,9256.0,34.82,3284.788,22712.0
2017092507,9078.0,32.9,3153.59,22428.0
2017092508,9010.0,32.9,3153.59,22451.0
2017092509,9009.0,31.22,3043.7290000000003,22483.0
2017092510,9005.0,31.22,3043.7290000000003,22654.0
2017092511,9700.0,40.21,3001.4700000000003,22550.0
2017092512,10283.0,40.21,3001.4700000000003,23470.0
2017092513,11557.0,47.46,3005.8230000000003,26285.0
2017092514,14237.0,47.46,3008.8230000000003,29303.0
2017092515,16482.0,48.67,3026.1530000000002,32729.0
2017092516,18747.0,48.67,3100.1530000000002,35061.0
2017092517,19529.0,50.01,3105.084,36185.0
2017092518,19729.0,50.01,3280.084,36304.0
2017092519,19972.0,54.82,3376.018,36606.0
2017092520,19947.0,54.82,3595.018,36501.0
2017092521,19904.0,50.0,3716.666,36309.0
2017092522,19840.0,50.0,3944.666,36105.0
2017092523,19811.0,46.19,4034.18,36036.0
2017092524,19731.0,46.19,4243.18,36012.0
2017092525,19695.0,46.16,4252.9169999999995,35683.0
2017092526,19740.0,46.16,4381.9169999999995,35436.0
2017092527,19608.0,44.31,4329.289,35180.0
2017092528,19662.0,44.31,4378.289,34979.0
2017092529,19656.0,44.12,4219.4439999999995,35019.0
2017092530,19573.0,44.12,4167.4439999999995,34988.0
2017092531,19746.0,40.05,3906.3900000000003,34845.0
2017092532,19835.0,40.05,3735.3900000000003,35343.0
2017092533,20176.0,46.94,3410.898,36283.0
2017092534,20509.0,46.94,3168.898,37205.0
2017092535,20593.0,51.22,2806.302,38097.0
2017092536,20843.0,51.22,2530.302,38550.0
2017092537,20848.0,61.95,2223.142,38908.0
2017092538,20883.0,61.95,1983.142,38714.0
2017092539,20946.0,82.83,1820.913,40171.0
2017092540,21050.0,82.83,1714.913,39980.0
2017092541,21092.0,60.0,1658.366,38753.0
2017092542,20289.0,60.0,1655.366,37322.0
2017092543,20085.0,41.95,1621.5479999999998,35682.0
2017092544,19097.0,41.95,1621.5479999999998,33626.0
2017092545,17980.0,37.97,1580.0720000000001,31520.0
2017092546,16043.0,37.97,1580.0720000000001,29182.0
2017092547,14800.0,37.55,1516.523,27017.0
2017092548,13154.0,37.55,1516.523,26093.0
2017092601,12594.0,37.56,1480.522,25352.0
2017092602,11621.0,37.56,1480.522,24580.0
2017092603,11362.0,37.44,1358.609,24589.0
2017092604,11598.0,37.44,1358.609,24597.0
2017092605,11577.0,37.23,1400.324,24295.0
2017092606,11233.0,37.23,1400.324,23982.0
2017092607,10999.0,34.27,1477.653,23764.0
2017092608,10837.0,34.27,1477.653,23764.0
2017092609,10697.0,33.82,1590.077,23891.0
2017092610,10741.0,33.82,1590.077,23932.0
2017092611,11018.0,38.24,1745.895,24344.0
2017092612,11902.0,38.24,1745.895,25528.0
2017092613,13768.0,46.72,1880.03,27258.0
2017092614,15796.0,46.72,1882.03,29914.0
2017092615,17711.0,50.1,2119.222,33251.0
2017092616,20222.0,50.1,2224.222,35065.0
2017092617,20759.0,69.0,2632.1,35738.0
2017092618,20843.0,69.0,2895.0999999999995,35319.0
2017092619,20843.0,64.97,3378.4179999999997,35147.0
2017092620,20813.0,64.97,3712.4179999999997,34977.0
2017092621,20658.0,48.73,4256.535,34395.0
2017092622,20387.0,48.73,4604.535,33967.0
2017092623,20335.0,44.62,5153.359,33717.0
2017092624,20476.0,44.62,5477.359,33356.0
2017092625,20457.0,44.57,5903.036,33481.0
2017092626,19984.0,44.57,6118.036,33588.0
2017092627,19827.0,43.29,6337.344000000001,33004.0
2017092628,19592.0,43.29,6361.344000000001,32652.0
2017092629,19476.0,43.27,6340.812,32820.0
2017092630,19502.0,43.27,6206.812,32921.0
2017092631,18762.0,40.04,6046.339,33028.0
2017092632,18903.0,40.04,5797.339,33797.0
2017092633,18661.0,45.0,5482.816000000001,35001.0
2017092634,19510.0,45.0,5128.816000000001,35904.0
2017092635,20419.0,51.6,4722.072,36602.0
2017092636,20987.0,51.6,4322.072,36865.0
2017092637,21038.0,58.44,4043.5119999999997,37000.0
2017092638,20984.0,58.44,3702.5119999999997,37500.0
2017092639,21329.0,72.22,3780.967,38598.0
2017092640,21817.0,72.22,3641.967,39000.0
2017092641,21398.0,54.2,4110.785,37723.0
2017092642,20256.0,54.2,4108.785,36111.0
2017092643,19817.0,44.27,4592.078,34412.0
2017092644,18565.0,44.27,4592.078,32327.0
2017092645,15936.0,37.57,4951.814,30471.0
2017092646,13929.0,37.57,4951.814,28352.0
2017092647,11933.0,38.73,5030.8279999999995,25986.0
2017092648,10401.0,38.73,5030.8279999999995,24305.0
2017092701,9287.0,42.91,5173.989,24100.0
2017092702,9255.0,42.91,5173.989,23461.0
2017092703,8941.0,42.0,5228.365,23325.0
2017092704,8791.0,42.0,5228.365,23320.0
2017092705,8731.0,40.0,5294.329,22870.0
2017092706,8415.0,40.0,5294.329,22475.0
2017092707,8449.0,36.9,5448.224,22314.0
2017092708,8249.0,36.9,5448.224,22328.0
2017092709,8130.0,38.5,5607.540999999999,22338.0
2017092710,8018.0,38.5,5607.540999999999,22382.0
2017092711,8395.0,41.07,5933.491,22822.0
2017092712,8893.0,41.07,5933.491,24162.0
2017092713,10967.0,48.84,6319.372,26659.0
2017092714,13290.0,48.84,6321.372,29175.0
2017092715,14399.0,56.0,6872.610999999999,32448.0
2017092716,15999.0,56.0,6997.610999999999,34148.0
2017092717,16384.0,60.19,7750.043,34300.0
2017092718,16094.0,60.19,8042.043,34008.0
2017092719,16068.0,49.82,8864.129,34100.0
2017092720,16274.0,49.82,9209.129,33709.0
2017092721,16046.0,45.14,10011.271,33363.0
2017092722,16258.0,45.14,10360.271,33200.0
2017092723,16146.0,41.98,10964.850999999999,33511.0
2017092724,16325.0,41.98,11236.850999999999,33313.0
2017092725,16264.0,41.0,11644.73,33231.0
2017092726,16257.0,41.0,11727.73,32926.0
2017092727,16091.0,40.23,11924.999,32648.0
2017092728,16028.0,40.23,11861.999,32755.0
2017092729,15515.0,39.47,11864.243,32355.0
2017092730,14864.0,39.47,11679.243,32369.0
2017092731,14940.0,39.52,11532.552,32572.0
2017092732,15218.0,39.52,11248.552,33353.0
2017092733,15092.0,49.03,10967.896,34540.0
2017092734,16036.0,49.03,10655.896,35586.0
2017092735,16858.0,52.46,10332.651000000002,36245.0
2017092736,17253.0,52.46,10011.651000000002,36670.0
2017092737,17317.0,57.92,9808.693,36780.0
2017092738,17124.0,57.92,9578.693,36901.0
2017092739,17559.0,74.95,9550.972,38306.0
2017092740,17487.0,74.95,9474.972,39492.0
2017092741,16715.0,55.9,9624.703,38032.0
2017092742,15834.0,55.9,9623.703,36276.0
2017092743,15438.0,40.6,9803.371,34637.0
2017092744,13442.0,40.6,9803.371,32397.0
2017092745,12447.0,36.26,9871.419,30226.0
2017092746,10450.0,36.26,9871.419,28018.0
2017092747,8890.0,45.0,9626.454999999998,25958.0
2017092748,7990.0,45.0,9626.454999999998,24254.0
2017092801,7970.0,34.99,9147.612000000001,24133.0
2017092802,8924.0,34.99,9147.612000000001,23914.0
2017092803,9167.0,38.0,7568.6359999999995,23675.0
2017092804,9369.0,38.0,7568.6359999999995,23966.0
2017092806,8459.0,40.1,6677.634,23143.0
2017092807,8381.0,39.8,5961.715,22928.0
2017092808,7770.0,39.8,5961.715,22794.0
2017092809,7426.0,41.6,5284.541,22843.0
2017092810,7621.0,41.6,5284.541,22966.0
2017092811,8308.0,43.78,4621.5560000000005,23487.0
2017092812,9418.0,43.78,4621.5560000000005,24679.0
2017092813,11423.0,49.0,3989.625,26631.0
2017092814,13727.0,49.0,3989.625,29220.0
2017092815,15976.0,54.0,3524.291,32327.0
2017092816,19016.0,54.0,3650.291,34226.0
2017092817,19974.0,65.0,3472.987,35131.0
2017092818,20170.0,65.0,3817.987,34960.0
2017092819,20151.0,67.02,3666.9659999999994,35072.0
2017092820,19955.0,67.02,4103.965999999999,34628.0
2017092821,19881.0,51.0,4142.397,33904.0
2017092822,19809.0,51.0,4594.397,33306.0
2017092823,19744.0,50.56,4924.711,33057.0
2017092824,19696.0,50.56,5323.711,32754.0
2017092825,19470.0,49.64,5569.28,32502.0
2017092826,19675.0,49.64,5799.28,32002.0
2017092827,19558.0,45.69,5988.587,32265.0
2017092828,19683.0,45.69,6010.587,32106.0
2017092829,18849.0,44.64,6107.645,31651.0
2017092830,18832.0,44.64,5947.645,31580.0
2017092831,18774.0,44.64,6017.362999999999,31625.0
2017092832,19268.0,44.64,5701.362999999999,32325.0
2017092833,18954.0,51.48,5666.236000000001,33465.0
2017092834,19803.0,51.48,5201.236000000001,34719.0
2017092835,20349.0,50.0,4888.2,35643.0
2017092836,20910.0,50.0,4366.2,36166.0
2017092837,20872.0,57.0,4169.87,36700.0
2017092838,20459.0,57.0,3765.87,37600.0
2017092839,20533.0,79.93,4049.4890000000005,38800.0
2017092840,20444.0,79.93,3900.4890000000005,38761.0
2017092841,19778.0,55.0,4485.437,37481.0
2017092842,18233.0,55.0,4485.437,35738.0
2017092843,16878.0,44.0,5079.41,34049.0
2017092844,14971.0,44.0,5079.41,32029.0
2017092845,12741.0,40.03,5603.789000000001,30222.0
2017092846,10920.0,40.03,5603.789000000001,28133.0
2017092847,9657.0,40.0,5999.671,25996.0
2017092848,8147.0,40.0,5999.671,24405.0
2017092901,7315.0,41.0,6270.558,23818.0
2017092902,6933.0,41.0,6270.558,23644.0
2017092903,6400.0,36.2,7415.467999999999,23437.0
2017092904,6667.0,36.2,7415.467999999999,23501.0
2017092905,6951.0,28.35,7550.281000000001,23147.0
2017092906,6664.0,28.35,7550.281000000001,22831.0
2017092907,6577.0,28.12,7707.567,22612.0
2017092908,6503.0,28.12,7707.567,22471.0
2017092909,6424.0,30.72,7925.691000000001,22418.0
2017092910,6254.0,30.72,7925.691000000001,22457.0
2017092911,6607.0,36.92,8030.438999999999,23103.0
2017092912,6990.0,36.92,8030.438999999999,24308.0
2017092913,8615.0,45.3,8110.273999999999,26377.0
2017092914,10522.0,45.3,8111.273999999999,29335.0
2017092915,12754.0,46.48,7938.996,32560.0
2017092916,15033.0,46.48,7997.996,34416.0
2017092917,16049.0,63.8,7968.932000000001,35100.0
2017092918,16304.0,63.8,8133.932000000001,34937.0
2017092919,16247.0,64.95,8481.659,35000.0
2017092920,16405.0,64.95,8734.659,34609.0
2017092921,16579.0,49.24,9227.271999999999,34038.0
2017092922,16368.0,49.24,9572.271999999999,33700.0
2017092923,16221.0,44.39,10077.815999999999,32986.0
2017092924,15825.0,44.39,10445.815999999999,32691.0
2017092925,15951.0,39.93,10902.771,32538.0
2017092926,15464.0,39.93,11176.771,32276.0
2017092927,14740.0,38.49,11152.041000000001,32796.0
2017092928,14166.0,38.49,11216.041000000001,32192.0
2017092929,13552.0,37.14,11030.169,32088.0
2017092930,13317.0,37.14,10906.169,31862.0
2017092931,13134.0,37.42,10552.588,31810.0
2017092932,13462.0,37.42,10328.588,32129.0
2017092933,14736.0,41.0,9801.728,32643.0
2017092934,15888.0,41.0,9459.728,33486.0
2017092935,15454.0,49.6,8543.638,34041.0
2017092936,16047.0,49.6,8141.638000000001,34647.0
2017092937,16313.0,61.97,7405.675,35000.0
2017092938,16183.0,61.97,7085.675,35700.0
2017092939,17076.0,71.91,6781.954,37200.0
2017092940,17325.0,71.91,6661.954,36586.0
2017092941,16948.0,44.76,6874.402999999999,35249.0
2017092942,15419.0,44.76,6874.402999999999,34007.0
2017092943,14294.0,40.04,7126.342,32618.0
2017092944,12580.0,40.04,7126.342,30962.0
2017092945,11841.0,36.87,7316.151,29236.0
2017092946,10666.0,36.87,7316.151,27554.0
2017092947,9481.0,45.0,7414.738,25739.0
2017092948,8928.0,45.0,7414.738,24200.0
2017093001,7838.0,39.55,7340.630999999999,23172.0
2017093002,7070.0,39.55,7340.630999999999,22294.0
2017093003,6873.0,37.86,6631.361999999999,22286.0
2017093004,7083.0,37.86,6631.361999999999,22292.0
2017093005,6878.0,36.5,6441.872,22185.0
2017093006,7023.0,36.5,6441.872,21920.0
2017093007,6853.0,36.5,6115.116,21484.0
2017093008,6790.0,36.5,6115.116,21300.0
2017093009,7087.0,36.5,5792.473,21265.0
2017093010,7019.0,36.5,5792.473,21318.0
2017093011,7084.0,38.91,5366.233,21322.0
2017093012,6995.0,38.91,5366.233,21321.0
2017093013,7566.0,43.96,5031.323,22366.0
2017093014,8960.0,43.96,5032.323,23984.0
2017093015,10554.0,35.24,4796.319,25348.0
2017093016,12438.0,35.24,4888.319,26782.0
2017093017,13933.0,44.68,4836.524,28541.0
2017093018,15116.0,44.68,5055.524,29500.0
2017093019,15740.0,58.69,5004.251,30433.0
2017093020,16087.0,58.69,5260.251,30573.0
2017093021,15996.0,58.03,5406.947,30600.0
2017093022,15780.0,58.03,5678.947,30100.0
2017093023,15193.0,61.6,5965.737999999999,29906.0
2017093024,14737.0,61.6,6206.737999999999,29788.0
2017093025,14871.0,41.0,6401.088,29474.0
2017093026,14065.0,41.0,6536.088,29219.0
2017093027,13893.0,35.5,6576.089,28701.0
2017093028,13749.0,35.5,6559.089,28205.0
2017093029,13573.0,35.28,6299.3150000000005,27772.0
2017093030,13852.0,35.28,6140.3150000000005,27500.0
2017093031,14212.0,35.29,5798.013,27799.0
2017093032,14751.0,35.29,5543.013,28123.0
2017093033,15365.0,40.98,5080.619000000001,28927.0
2017093034,15868.0,40.98,4791.619000000001,30296.0
2017093035,16903.0,52.01,4446.456,31964.0
2017093036,17894.0,52.01,4184.456,33348.0
2017093037,18084.0,68.0,4102.057,33938.0
2017093038,17959.0,68.0,3922.057,34515.0
2017093039,18372.0,84.99,4251.790999999999,35400.0
2017093040,18078.0,84.99,4193.790999999999,34647.0
2017093041,17447.0,52.01,4942.8640000000005,33743.0
2017093042,17074.0,52.01,4942.8640000000005,32588.0
2017093043,17045.0,40.08,5743.494000000001,31359.0
2017093044,15604.0,40.08,5743.494000000001,29978.0
2017093045,14597.0,39.0,6475.897,28631.0
2017093046,13576.0,39.0,6475.897,27089.0
2017093047,12447.0,43.16,7114.1939999999995,25445.0
2017093048,11209.0,43.16,7114.1939999999995,23900.0
2017100101,9883.0,54.5,7639.326,22962.0
2017100102,9185.0,54.5,7639.326,22130.0
2017100103,8157.0,59.95,2839.776,21590.0
2017100104,8010.0,59.95,2839.776,21253.0
2017100105,7757.0,52.54,3228.906,21011.0
2017100106,7580.0,52.54,3228.906,20890.0
2017100107,6908.0,52.5,3685.672,20667.0
2017100108,6556.0,52.5,3685.672,20563.0
2017100109,6027.0,44.5,4255.29,20316.0
2017100110,5438.0,44.5,4255.29,20130.0
2017100111,5025.0,37.0,5194.469999999999,20646.0
2017100112,5145.0,37.0,5194.469999999999,20732.0
2017100113,5200.0,29.03,6223.617,21288.0
2017100114,5892.0,29.03,6223.617,22566.0
2017100115,6186.0,29.56,7363.444,23034.0
2017100116,6668.0,29.56,7411.444,23763.0
2017100117,6449.0,36.42,8720.363000000001,24974.0
2017100118,6856.0,36.42,8835.363000000001,25800.0
2017100119,7790.0,49.5,10015.830000000002,27120.0
2017100120,8689.0,49.5,10152.830000000002,27990.0
2017100121,9034.0,51.23,11084.0,28700.0
2017100122,9097.0,51.23,11217.0,28786.0
2017100123,9155.0,48.67,11942.122,29033.0
2017100124,9193.0,48.67,12040.122,29301.0
2017100125,9421.0,40.89,12558.761,29747.0
2017100126,9525.0,40.89,12616.761,29653.0
2017100127,9018.0,32.8,12872.356,29279.0
2017100128,8707.0,32.8,12840.356,28977.0
2017100129,8789.0,25.05,12895.936,28847.0
2017100130,8678.0,25.05,12787.936,28739.0
2017100131,8819.0,25.34,12777.053,28800.0
2017100132,8721.0,25.34,12671.053,29039.0
